rank,front,meaning,kaikki_entry,kaikki_semantic_agreement,kaikki_overlap_terms,omw_entry,omw_semantic_agreement,omw_overlap_terms,wordfreq_attested,calima_exact,status
2872,بصري,visual; optical,True,True,optical|visual,True,True,optical|visual,True,True,verified_strong
2873,مسح,surveying; measuring,True,True,survey,True,False,,True,True,verified
2874,وظيفي,functional,False,False,,False,False,,True,True,explicit_review_required
2875,حيال,concerning; with regard to,True,True,regard,False,False,,True,True,verified
2876,خيل,horse,True,False,,True,True,horse,True,True,verified
2877,دجاج,chickens; poultry; fowl,True,True,chicken|fowl|poultry,True,True,chicken|fowl|poultry,True,True,verified_strong
2878,تمسك,adherence; commitment,True,False,,True,False,,True,True,explicit_review_required
2879,تراب,dirt; soil,True,True,soil,True,True,dirt|soil,True,True,verified_strong
2880,فقير,poor; destitute,True,True,poor,False,False,,True,True,verified
2881,ثلث,one third,True,True,third,True,True,third,True,True,verified_strong
2882,لمسة,touch; tinge; trace,False,False,,True,True,touch,True,True,verified
2883,ك,K; 11th; (kilo-),True,False,,True,False,,True,True,explicit_review_required
2884,مطور,changing; developing,False,False,,False,False,,True,True,explicit_review_required
2885,عذاب,pain; punishment,True,True,pain|punish,True,True,pain,True,True,verified_strong
2886,مضاعفة,doubling; compounding,True,True,doubl,True,False,,True,True,verified
2887,منسق,coordinator,True,True,coordinator,False,False,,True,True,verified
2888,فائق,outstanding; excellent,True,True,outstand,False,False,,True,True,verified
2889,كنز,treasure,True,True,treasure,True,False,,True,True,verified
2890,تشخيص,diagnosis,True,True,diagnosi,False,False,,True,True,verified
2891,أصفر,yellow,True,True,yellow,True,False,,True,True,verified
2892,إسعاف,assistance; medical service; first aid,True,True,aid,False,False,,True,True,verified
2893,ثمر,fruit; result,True,True,fruit|result,True,True,fruit,True,True,verified_strong
2894,عائش,living; alive,True,False,,True,False,,True,True,explicit_review_required
2895,بضاعة,merchandise; goods,True,True,good|merchandise,True,True,good|merchandise,True,True,verified_strong
2896,إنفاق,expenditure; disbursement; expenses,True,True,expenditure,True,True,disburse|expenditure,True,True,verified_strong
2897,عطل,malfunction; breakdown; failure,True,True,breakdown|failure|malfunction,True,False,,True,True,verified
2898,تهريب,smuggling; illicit trade; contrabandage,True,False,,False,False,,True,True,explicit_review_required
2899,مراهق,adolescent,True,True,adolescent,True,True,adolescent,True,True,verified_strong
2900,زفة,procession,False,False,,False,False,,True,True,explicit_review_required
2901,إقبال,approach; concern for; interest in,True,True,approach,False,False,,True,True,verified
2902,عماني,Omani,True,True,omani,False,False,,True,True,verified
2903,محتاج,in need; wanting; requiring,True,False,,False,False,,True,True,explicit_review_required
2904,قرابة,almost; nearly,True,True,almost|nearly,True,False,,True,True,verified
2905,كسب,acquisition; gain; profit,True,True,gain|profit,True,True,acquisition|gain|profit,True,True,verified_strong
2906,دمر,destroy; wreck,True,True,destroy,True,True,destroy,True,True,verified_strong
2907,لولا,if not,True,True,if|not,False,False,,True,True,verified
2908,عطية,gift; present,True,True,gift,True,True,gift,True,True,verified_strong
2909,جنرال,general,True,True,general,True,True,general,True,True,verified_strong
2910,ح,H; 8th,True,False,,True,False,,True,True,explicit_review_required
2911,غارة,raid; foray; attack,True,True,raid,True,True,attack|foray|raid,True,True,verified_strong
2912,روبل,ruble,False,False,,False,False,,True,True,explicit_review_required
2913,أعلم,more; most knowledgeable,True,True,more|most,True,False,,True,True,verified
2914,عصري,modern; contemporary,True,True,contemporary|modern,False,False,,True,True,verified
2915,عبور,crossing,True,True,cross,True,False,,True,True,verified
2916,غاب,be absent,True,True,absent,True,False,,True,True,verified
2917,أوحى,occur,True,False,,True,False,,True,True,explicit_review_required
2918,عالج,treat; deal with; process,True,True,deal|proces|treat,True,True,deal|proces|treat,True,True,verified_strong
2919,نفوذ,influence; effect,True,True,influence,True,True,influence,True,True,verified_strong
2920,طعن,stabbing; challenging,True,True,stabb,True,True,stabb,True,True,verified_strong
2921,تصور,conception; imagination,True,True,conception|imagin,True,True,conception|imagin,True,True,verified_strong
2922,حوض,basin; reservoir,True,True,basin,True,False,,True,True,verified
2923,طلاق,divorce,True,True,divorce,False,False,,True,True,verified
2924,منظر,view; scenery; appearance,True,True,appearance|scenery|view,True,True,appearance|scenery|view,True,True,verified_strong
2925,محتمل,likely; expected; probable; suspected,True,True,probable,True,True,likely,True,True,verified_strong
2926,معماري,architectural,True,True,architectural,False,False,,True,True,verified
2927,مبيد,destructive; exterminating,False,False,,True,False,,True,True,explicit_review_required
2928,ترويج,furtherance; promotion; distribution; marketing,True,False,,False,False,,True,True,explicit_review_required
2929,نبض,beating; palpitation; throbbing,True,True,beat,True,True,beat,True,True,verified_strong
2930,مفاجئ,surprising; unexpected,False,False,,False,False,,True,True,explicit_review_required
2931,رتبة,level; degree; rank,True,True,degree|rank,True,True,degree|level|rank,True,True,verified_strong
2932,مظاهرة,demonstration; rally,True,True,demonstr,False,False,,True,True,verified
2933,تفضيل,preference; esteem,True,False,,False,False,,True,True,explicit_review_required
2934,تساءل,ask; wonder,True,True,ask|wonder,True,True,wonder,True,True,verified_strong
2935,رمزي,symbolic,True,True,symbolic,False,False,,True,True,verified
2936,معنوي,moral; spiritual,True,True,moral|spiritual,True,False,,True,True,verified
2937,تصدي,resistance; confrontation,False,False,,False,False,,True,True,explicit_review_required
2938,حصر,exclusive; limited; strict,True,False,,True,True,limit,True,True,verified
2939,أرجنتيني,Argentine,True,False,,False,False,,True,True,explicit_review_required
2940,داعم,supporting; strengthening,False,False,,False,False,,True,True,explicit_review_required
2941,تعزية,condolence; mourning,True,False,,True,False,,True,True,explicit_review_required
2942,سائل,asking,True,False,,True,False,,True,True,explicit_review_required
2943,ملأك,filling; quantity,True,False,,True,False,,True,True,explicit_review_required
2944,رجوع,return; reverting,True,True,return,True,True,return,True,True,verified_strong
2945,أغلب,most; majority,True,True,majority|most,True,True,majority,True,True,verified_strong
2946,مستعير,borrower,False,False,,False,False,,True,True,explicit_review_required
2947,نزيل,inmate; tenant,True,False,,True,True,tenant,True,True,verified
2948,تمديد,extension; prolongation; lengthening,True,True,extension|lengthen|prolong,True,True,extension|lengthen|prolong,True,True,verified_strong
2949,مرء,man; person,True,True,man,True,True,man,True,True,verified_strong
2950,أبلغ,reach; attain,True,False,,True,False,,True,True,explicit_review_required
2951,غناء,singing,True,True,sing,False,False,,True,True,verified
2952,آنذاك,then; at that time,True,True,then|time,False,False,,True,True,verified
2953,روزنامة,almanac; calendar,True,True,almanac,True,True,calendar,True,True,verified_strong
2954,صعود,ascent; rising,True,False,,True,True,ascent,True,True,verified
2955,طابق,floor; story,True,True,floor,True,True,floor|story,True,True,verified_strong
2956,عزم,determination; firm resolve,True,True,determin|firm|resolve,True,True,determin|resolve,True,True,verified_strong
2957,صخر,rock,True,True,rock,True,True,rock,True,True,verified_strong
2958,غسل,washing; ablution,True,True,wash,True,True,wash,True,True,verified_strong
2959,كليب,rabid; raging,True,True,rabid,False,False,,True,True,verified
2960,جنب,next to,True,False,,True,False,,True,True,explicit_review_required
2961,معاهدة,treaty; accord; pact,True,True,pact|treaty,False,False,,True,True,verified
2962,فقيه,faqih (expert in Islamic jurisprudence),True,True,expert|faqih|islamic|jurisprudence,False,False,,True,True,verified
2963,بضع,some; several,True,False,,True,False,,True,True,explicit_review_required
2964,عريض,wide; broad,True,True,broad|wide,False,False,,True,True,verified
2965,مفروض,imposed; prescribed,True,True,impos,False,False,,True,True,verified
2966,إضراب,strike; stoppage,True,False,,True,False,,True,True,explicit_review_required
2967,كافر,infidel,True,True,infidel,True,False,,True,True,verified
2968,إعجاز,inimitability,True,False,,True,False,,True,True,explicit_review_required
2969,ش,SH; 21st; (street),True,False,,False,False,,True,True,explicit_review_required
2970,يوناني,Greek,True,True,greek,False,False,,True,True,verified
2971,عدا,count; consider; deem,True,False,,True,False,,True,True,explicit_review_required
2972,رحبة,wide area; courtyard,False,False,,False,False,,True,True,explicit_review_required
2973,صراحة,sincerity; candor; frankness,True,True,sincerity,False,False,,True,True,verified
2974,حاسم,decisive; critical,True,False,,True,True,critical,True,True,verified
2975,رمل,sand,True,True,sand,True,True,sand,True,True,verified_strong
2976,عذب,torture; torment,True,True,torment|torture,True,True,torment|torture,True,True,verified_strong
2977,معرب,declaring; expressing,False,False,,False,False,,True,True,explicit_review_required
2978,تفقد,be lost,True,False,,True,False,,True,True,explicit_review_required
2979,ثبت,be stable; be established,True,True,stable,True,True,establish|stable,True,True,verified_strong
2980,مجوهر,decorated,False,False,,False,False,,False,True,explicit_review_required
2981,إعاقة,hindering; impeding,False,False,,True,True,imped,True,True,verified
2982,زفاف,wedding,True,True,wedd,True,True,wedd,True,True,verified_strong
2983,خلا,be empty; be vacant; withdraw,True,True,empty,True,True,empty,True,True,verified_strong
2984,لجن,adhere; cling; stick,True,False,,True,False,,True,True,explicit_review_required
2985,عقبة,obstacle,True,True,obstacle,True,True,obstacle,True,True,verified_strong
2986,غسيل,clothes; wash; dirty linen,True,True,wash,True,False,,True,True,verified
2987,ورم,tumor; swelling,True,True,swell|tumor,True,True,swell|tumor,True,True,verified_strong
2988,ملحوظ,noticeable; observable; remarkable,True,True,observable,True,False,,True,True,verified
2989,أدخل,be entered,True,True,enter,True,True,enter,True,True,verified_strong
2990,تحريض,incitement; provocation; induction,True,True,incite|provoc,True,True,incite,True,True,verified_strong
2991,رام,desire; wish; covet,True,True,desire,True,True,desire|wish,True,True,verified_strong
2992,سائد,prevailing; dominant; ruling,True,True,dominant|prevail,False,False,,True,True,verified
2993,تحسن,improvement,True,True,improve,True,True,improve,True,True,verified_strong
2994,مطالب,demands; desiderata,False,False,,True,True,demand,True,True,verified
2995,حلول,solutions; dissolutions; cancellations,True,False,,True,False,,True,True,explicit_review_required
