front,frequency,reason
narcoterroristes,0,no_kaikki_entry
eumycète,0,no_kaikki_entry
butches,0,no_kaikki_entry
hypoperfusion,0,no_kaikki_entry
repondrai,0,no_kaikki_entry
co,0,no_kaikki_entry
maitrisons,0,lexique_kaikki_pos_mismatch
époxydique,0,no_kaikki_entry
rottweiller,0,no_kaikki_entry
hegelien,0,no_kaikki_entry
malik,0,no_kaikki_entry
roastbeef,0,no_kaikki_entry
bahaméens,0.003,no_safe_learner_meaning
douvelle,0,no_kaikki_entry
tolèreront,0,lexique_kaikki_pos_mismatch
saumurage,0,no_kaikki_entry
liposome,0,no_kaikki_entry
ex-groupe,0,no_kaikki_entry
hippomane,0,no_kaikki_entry
buzzer,0,no_kaikki_entry
passe-bande,0,no_kaikki_entry
rassoudok,0,no_kaikki_entry
compétemment,0,no_kaikki_entry
backée,0,no_kaikki_entry
dérâpé,0,no_kaikki_entry
gaydar,0,no_kaikki_entry
zidovudine,0,no_kaikki_entry
préclinique,0,no_kaikki_entry
reconcilier,0,no_kaikki_entry
trichlo,0,no_kaikki_entry
décâlisser,0,no_kaikki_entry
ostiner,0,no_kaikki_entry
neurophysiologiste,0,no_kaikki_entry
ambo,0,no_kaikki_entry
stenosis,0,no_kaikki_entry
niacoué,0,no_kaikki_entry
chinetoc,0,no_kaikki_entry
richou,0,no_kaikki_entry
mirent,0,lexique_kaikki_pos_mismatch
castral,0,no_kaikki_entry
vallum,0,no_kaikki_entry
bruliez,0,lexique_kaikki_pos_mismatch
taggais,0,lexique_kaikki_pos_mismatch
naga,0,no_kaikki_entry
scorer,0,lexique_kaikki_pos_mismatch
gretchen,0,no_kaikki_entry
contre-accusation,0,no_kaikki_entry
reviews,0,no_kaikki_entry
sociétés-écran,0,no_kaikki_entry
saturant,0,lexique_kaikki_pos_mismatch
carbonari,0,no_kaikki_entry
geigneur,0,no_kaikki_entry
novelette,0,no_kaikki_entry
pédopsychologue,0,no_kaikki_entry
vena,0,no_kaikki_entry
guillotinage,0,no_kaikki_entry
précieuse,0,lexique_kaikki_pos_mismatch
outings,0,no_kaikki_entry
ronnes,0,no_kaikki_entry
sacret,0,no_kaikki_entry
faux-pont,0,no_kaikki_entry
liliacé,0,no_kaikki_entry
bochiman,0,no_kaikki_entry
quintessenciel,0,no_kaikki_entry
toit-terrasse,0,no_kaikki_entry
vice-premier,0,no_kaikki_entry
sensas,0,no_kaikki_entry
cheerleader,0,no_kaikki_entry
araucanien,0,no_kaikki_entry
reparaitra,0,lexique_kaikki_pos_mismatch
downtown,0,no_kaikki_entry
gallec,0,no_kaikki_entry
solida,0,no_kaikki_entry
impatiens,0,no_kaikki_entry
caster,0,lexique_kaikki_pos_mismatch
samarien,0,no_kaikki_entry
macrocytaire,0,no_kaikki_entry
emblée,0,lexique_kaikki_pos_mismatch
ding,0,no_kaikki_entry
hygiénisation,0,no_kaikki_entry
coopèreriez,0,lexique_kaikki_pos_mismatch
magnets,0,no_kaikki_entry
bhakti,0,no_kaikki_entry
maitrisés,0,lexique_kaikki_pos_mismatch
umami,0,no_kaikki_entry
démaillotage,0,no_kaikki_entry
préchargé,0,no_kaikki_entry
ferraillerie,0,no_kaikki_entry
bélon,0,no_kaikki_entry
tranquilisants,0,no_kaikki_entry
préalpine,0,lexique_kaikki_pos_mismatch
septante-neuf,0,lexique_kaikki_pos_mismatch
fiste,0,lexique_kaikki_pos_mismatch
retontirais,0,no_kaikki_entry
hernieux,0,lexique_kaikki_pos_mismatch
tire-bouton,0,no_kaikki_entry
canardage,0,no_kaikki_entry
largueuse,0,no_kaikki_entry
quettées,0,no_kaikki_entry
charpentage,0,no_kaikki_entry
retaille,0,lexique_kaikki_pos_mismatch
aman,0,no_kaikki_entry
tolèrerai,0,lexique_kaikki_pos_mismatch
rôle-titre,0,no_kaikki_entry
zoumait,0,no_kaikki_entry
tricératops,0,no_kaikki_entry
thermoplongeur,0,no_kaikki_entry
chèvrerie,0,no_kaikki_entry
fm,0,no_kaikki_entry
dermatomycose,0,no_kaikki_entry
renaitrais,0,lexique_kaikki_pos_mismatch
yam,0,no_kaikki_entry
matico,0,no_kaikki_entry
défrusquer,0,no_kaikki_entry
inconventionnelle,0,no_kaikki_entry
voutes,0.019,no_safe_learner_meaning
cuture,0,no_kaikki_entry
cucu,0.095,no_safe_learner_meaning
décâlissé,0,no_kaikki_entry
suits,0,no_kaikki_entry
castille,0,lexique_kaikki_pos_mismatch
iodine,0,no_kaikki_entry
enfumeuse,0,no_kaikki_entry
en-cours,0,no_kaikki_entry
sino,0,no_kaikki_entry
trapper,0,lexique_kaikki_pos_mismatch
repercutions,0,no_kaikki_entry
trinquette,0,no_kaikki_entry
sternocléidomastoïdienne,0,no_kaikki_entry
nouvels,0,no_kaikki_entry
camescope,0.057,no_safe_learner_meaning
provolone,0,no_kaikki_entry
crore,0,no_kaikki_entry
amaxophobie,0,no_kaikki_entry
lovecraftien,0,lexique_kaikki_pos_mismatch
asin,0,no_kaikki_entry
nahua,0,no_kaikki_entry
tonfas,0,no_kaikki_entry
gréve,0,no_kaikki_entry
strega,0,no_kaikki_entry
diffamant,0,lexique_kaikki_pos_mismatch
saupiquet,0,no_kaikki_entry
encollure,0,no_kaikki_entry
outilleur,0,no_kaikki_entry
thermalisée,0,no_kaikki_entry
mezzotinto,0,no_kaikki_entry
rapido,0,lexique_kaikki_pos_mismatch
persistents,0,no_kaikki_entry
tamoxifène,0,no_kaikki_entry
connaitra,0,lexique_kaikki_pos_mismatch
antiradiation,0,no_kaikki_entry
transfèreront,0,lexique_kaikki_pos_mismatch
dépravant,0,lexique_kaikki_pos_mismatch
clippes,0,no_kaikki_entry
traineurs,0,no_kaikki_entry
dej,0,no_kaikki_entry
déclenchant,0,lexique_kaikki_pos_mismatch
calville,0,no_kaikki_entry
lunatum,0,no_kaikki_entry
monstresse,0,no_kaikki_entry
chnouf,0,no_kaikki_entry
qqc,0,lexique_kaikki_pos_mismatch
reciterait,0,no_kaikki_entry
bippé,0,no_kaikki_entry
coupe-feux,0,no_kaikki_entry
pas-je,0,no_kaikki_entry
quarante-cinq,0,lexique_kaikki_pos_mismatch
photoréalisme,0,no_kaikki_entry
quinta,0,lexique_kaikki_pos_mismatch
largueur,0,no_kaikki_entry
rillettes,0.098,no_safe_learner_meaning
lanche,0,no_kaikki_entry
fouinages,0,no_kaikki_entry
soulant,0,lexique_kaikki_pos_mismatch
faké,0,lexique_kaikki_pos_mismatch
tumulus,0,no_kaikki_entry
indemnisé,0,lexique_kaikki_pos_mismatch
picolage,0,no_kaikki_entry
rétroversé,0,no_kaikki_entry
sacrilègement,0.003,no_safe_learner_meaning
gnagnagna,0,no_kaikki_entry
déneigeurs,0,no_kaikki_entry
macrodactylie,0,no_kaikki_entry
montable,0,no_kaikki_entry
twitte,0,no_kaikki_entry
insoignable,0,no_kaikki_entry
fictionnaliser,0,no_kaikki_entry
gastropub,0,no_kaikki_entry
autostimulation,0,no_kaikki_entry
résurgent,0,no_kaikki_entry
dératisé,0,lexique_kaikki_pos_mismatch
fanboy,0,no_kaikki_entry
licencieur,0,no_kaikki_entry
teufe,0,no_kaikki_entry
yeomanry,0,no_kaikki_entry
chimioluminescence,0,no_kaikki_entry
coquart,0,no_kaikki_entry
saurischien,0,no_kaikki_entry
jaco,0,no_kaikki_entry
entrepreneure,0,no_kaikki_entry
non-résident,0,no_kaikki_entry
libèrerait,0,lexique_kaikki_pos_mismatch
sous-ministre,0,no_kaikki_entry
millimoles,0,no_kaikki_entry
bissexualité,0,no_kaikki_entry
kalé,0,no_kaikki_entry
brandouiller,0,no_kaikki_entry
accouplage,0,no_kaikki_entry
amitriptyline,0,no_kaikki_entry
interprèterait,0,lexique_kaikki_pos_mismatch
suivé,0,no_kaikki_entry
webmasters,0,no_kaikki_entry
tapissement,0,no_kaikki_entry
bibliopégie,0,no_kaikki_entry
superprédateurs,0,no_kaikki_entry
tartignolle,0.038,no_safe_learner_meaning
audiophile,0,no_kaikki_entry
fransquillon,0,no_kaikki_entry
barite,0.003,no_safe_learner_meaning
rallentando,0,no_kaikki_entry
séparement,0,no_kaikki_entry
ethos,0,no_kaikki_entry
mango,0,no_kaikki_entry
bargain,0,no_kaikki_entry
balisticien,0,no_kaikki_entry
fleureter,0,no_kaikki_entry
ruissèlement,0,no_kaikki_entry
quesadilla,0,no_kaikki_entry
kleptocrate,0,no_kaikki_entry
sardonyx,0,no_kaikki_entry
bonzaï,0.051,no_safe_learner_meaning
ligre,0,no_kaikki_entry
aérofrein,0,no_kaikki_entry
bulk,0,no_kaikki_entry
centauriennes,0,no_kaikki_entry
jeannot,0,no_kaikki_entry
iconienne,0,no_kaikki_entry
hormonalement,0,no_kaikki_entry
fourchet,0,no_kaikki_entry
retro,0,no_kaikki_entry
vlog,0,no_kaikki_entry
coupe-ongle,0,no_kaikki_entry
disparaitrez,0,lexique_kaikki_pos_mismatch
cofondé,0,lexique_kaikki_pos_mismatch
ineffabilité,0,no_kaikki_entry
bunraku,0,no_kaikki_entry
guarana,0,no_kaikki_entry
quintuplé,0,lexique_kaikki_pos_mismatch
frenchés,0,lexique_kaikki_pos_mismatch
dinai,0,lexique_kaikki_pos_mismatch
goëlette,0,no_kaikki_entry
pressenti,0,lexique_kaikki_pos_mismatch
libertariens,0,lexique_kaikki_pos_mismatch
carts,0,no_kaikki_entry
soufflure,0,no_kaikki_entry
dao,0,no_kaikki_entry
vousserez,0,no_kaikki_entry
gargoussier,0,no_kaikki_entry
tchatte,0,lexique_kaikki_pos_mismatch
démoralisateur,0,lexique_kaikki_pos_mismatch
rabin,0,no_kaikki_entry
céliaque,0,no_kaikki_entry
ripolin,0,no_kaikki_entry
poupoune,0,no_kaikki_entry
antiallemand,0,no_kaikki_entry
fan-clubs,0,no_kaikki_entry
zombifiée,0,lexique_kaikki_pos_mismatch
ixage,0,no_kaikki_entry
testudo,0,no_kaikki_entry
râleries,0,no_kaikki_entry
catabolique,0,no_kaikki_entry
hummock,0,no_kaikki_entry
ledit,0,lexique_kaikki_pos_mismatch
chaumet,0,no_kaikki_entry
mécompris,0,no_kaikki_entry
pilotable,0,no_kaikki_entry
mominette,0,no_kaikki_entry
coir,0,no_kaikki_entry
dégradement,0,no_kaikki_entry
confiturer,0,no_kaikki_entry
déconsacrer,0,no_kaikki_entry
antidépressifs,0,no_kaikki_entry
barefoot,0,no_kaikki_entry
débotté,0,lexique_kaikki_pos_mismatch
malstrom,0.003,no_safe_learner_meaning
cimétidine,0,no_kaikki_entry
microfiltration,0,no_kaikki_entry
bar-mitsva,0,no_kaikki_entry
gonfle,0,lexique_kaikki_pos_mismatch
bisness,0,no_kaikki_entry
ballè,0,no_kaikki_entry
grissini,0,no_kaikki_entry
puncher,0,no_kaikki_entry
érythrones,0,no_kaikki_entry
choupette,0,no_kaikki_entry
impersonnaliser,0,no_kaikki_entry
borchtch,0.013,no_safe_learner_meaning
hors-série,0,lexique_kaikki_pos_mismatch
chia,0,lexique_kaikki_pos_mismatch
replantage,0,no_kaikki_entry
retués,0,no_kaikki_entry
fouettage,0,no_kaikki_entry
planquées,0,lexique_kaikki_pos_mismatch
tradi,0,lexique_kaikki_pos_mismatch
surcontrer,0,no_kaikki_entry
syndactylie,0,no_kaikki_entry
analyte,0,no_kaikki_entry
idéologiser,0,no_kaikki_entry
caponne,0,lexique_kaikki_pos_mismatch
strophantus,0,no_kaikki_entry
contre-nature,0,no_kaikki_entry
uma,0,no_kaikki_entry
café-concert,0,no_kaikki_entry
égrainage,0,no_kaikki_entry
faudait,0,no_kaikki_entry
dérangeur,0,no_kaikki_entry
pince-notes,0,no_kaikki_entry
culs-de-jatte,0.032,no_safe_learner_meaning
mi-humaine,0,no_kaikki_entry
querre,0,no_kaikki_entry
pêchue,0,no_kaikki_entry
vénus,0,lexique_kaikki_pos_mismatch
lolé,0,no_kaikki_entry
cannisse,0,no_kaikki_entry
bora,0,no_kaikki_entry
lombricoïde,0,no_kaikki_entry
contreténor,0,no_kaikki_entry
parson,0,no_kaikki_entry
titularité,0,no_kaikki_entry
renouvèlerai,0,lexique_kaikki_pos_mismatch
cleane,0,no_kaikki_entry
demi-cylindre,0,no_kaikki_entry
roussin,0,no_kaikki_entry
thermaliser,0,no_kaikki_entry
jeu-concours,0,no_kaikki_entry
soixante-quatre,0,lexique_kaikki_pos_mismatch
walkie,0,no_kaikki_entry
fansubbé,0,no_kaikki_entry
panier-repas,0,no_kaikki_entry
arrobas,0,no_kaikki_entry
lycanthrophobie,0,no_kaikki_entry
gyrolasers,0,no_kaikki_entry
passagé,0,no_kaikki_entry
neuroanatomique,0,no_kaikki_entry
désembrouiller,0,no_kaikki_entry
bushels,0,no_kaikki_entry
clashé,0,no_kaikki_entry
dash,0,no_kaikki_entry
raurait,0,no_kaikki_entry
sargent,0,no_kaikki_entry
saroual,0,no_kaikki_entry
réaccordé,0,no_kaikki_entry
capacite,0,lexique_kaikki_pos_mismatch
nous-même,0,no_kaikki_entry
dahuts,0,no_kaikki_entry
cèderont,0,lexique_kaikki_pos_mismatch
défoul,0,no_kaikki_entry
hypes,0,no_kaikki_entry
hryvnia,0,no_kaikki_entry
telles,12.07,no_safe_learner_meaning
mezze,0,no_kaikki_entry
germinaison,0,no_kaikki_entry
goguenarder,0,no_kaikki_entry
globe-trotteur,0,no_kaikki_entry
bayan,0,no_kaikki_entry
bicylindre,0,no_kaikki_entry
mi-série,0,no_kaikki_entry
sécrétine,0,no_kaikki_entry
aulophobie,0,no_kaikki_entry
léopardeau,0,no_kaikki_entry
télésécurité,0,no_kaikki_entry
contreseing,0,no_kaikki_entry
ex-dieu,0,no_kaikki_entry
masquante,0,no_kaikki_entry
cozy,0,no_kaikki_entry
messis,0,no_kaikki_entry
radeuse,0,no_kaikki_entry
maitriser,0,lexique_kaikki_pos_mismatch
tænia,0.003,no_safe_learner_meaning
relivrer,0,no_kaikki_entry
smorrebrod,0,no_kaikki_entry
reexpliquer,0,no_kaikki_entry
cordite,0,no_kaikki_entry
coui,0,no_kaikki_entry
désincarcère,0,lexique_kaikki_pos_mismatch
thrombocytopénique,0,no_kaikki_entry
steerings,0,no_kaikki_entry
cut-back,0,no_kaikki_entry
fugu,0,no_kaikki_entry
irréalisation,0,no_kaikki_entry
hypernavigation,0,no_kaikki_entry
quinolone,0,no_kaikki_entry
spaciaux,0,no_kaikki_entry
cassè,0,no_kaikki_entry
goutées,0,lexique_kaikki_pos_mismatch
taggez,0,lexique_kaikki_pos_mismatch
aïkido,0,no_kaikki_entry
nurseries,0,no_kaikki_entry
arac,0,no_kaikki_entry
airage,0,no_kaikki_entry
autoestime,0,no_kaikki_entry
métingue,0,no_kaikki_entry
infosphère,0,no_kaikki_entry
tchatait,0,lexique_kaikki_pos_mismatch
agassant,0,no_kaikki_entry
téléportes,0,lexique_kaikki_pos_mismatch
énergise,0,lexique_kaikki_pos_mismatch
opérabilité,0,no_kaikki_entry
disparaitra,0,lexique_kaikki_pos_mismatch
ventrière,0,lexique_kaikki_pos_mismatch
gogoles,0.019,no_safe_learner_meaning
escadrin,0,no_kaikki_entry
hostellerie,0.022,no_safe_learner_meaning
porcinets,0,no_kaikki_entry
récupèrerons,0,lexique_kaikki_pos_mismatch
autoincriminer,0,no_kaikki_entry
surtaillé,0,no_kaikki_entry
clisser,0,no_kaikki_entry
solider,0,no_kaikki_entry
planétésimaux,0.003,no_safe_learner_meaning
isotypes,0,no_kaikki_entry
évidoir,0,no_kaikki_entry
bouillote,0,no_kaikki_entry
lewisite,0,no_kaikki_entry
podcasté,0,lexique_kaikki_pos_mismatch
désincarcération,0,no_kaikki_entry
tsoin-tsoin,0,no_kaikki_entry
ndlr,0.184,no_safe_learner_meaning
art.,0.003,no_safe_learner_meaning
galline,0,no_kaikki_entry
arcan,0,no_kaikki_entry
thrône,0,no_kaikki_entry
apéricubes,0,no_kaikki_entry
sècherait,0,no_kaikki_entry
firewall,0,no_kaikki_entry
mahous,0,no_kaikki_entry
réintègrerai,0,lexique_kaikki_pos_mismatch
palanque,0,lexique_kaikki_pos_mismatch
interventriculaire,0,no_kaikki_entry
roofing,0,no_kaikki_entry
sadhu,0,no_kaikki_entry
nanogrammes,0.022,no_safe_learner_meaning
nilomètre,0,no_kaikki_entry
requestionner,0,no_kaikki_entry
intromettre,0,no_kaikki_entry
météorisme,0,no_kaikki_entry
extra-conjugaux,0,no_kaikki_entry
téléportée,0,lexique_kaikki_pos_mismatch
choco,0,no_kaikki_entry
mouri,0,no_kaikki_entry
gaon,0,no_kaikki_entry
rempirer,0,no_kaikki_entry
extra-dry,0,no_kaikki_entry
enflement,0,no_kaikki_entry
antidoping,0,no_kaikki_entry
zarbs,0.006,no_safe_learner_meaning
arai,0,no_kaikki_entry
glossopharyngienne,0,no_kaikki_entry
majestuosité,0,no_kaikki_entry
feeler,0,no_kaikki_entry
superviseures,0,no_kaikki_entry
camarero,0,no_kaikki_entry
débilise,0,no_kaikki_entry
vandaliste,0,no_kaikki_entry
trad,0,no_kaikki_entry
choisisseur,0,no_kaikki_entry
podalique,0,no_kaikki_entry
emblerait,0,no_kaikki_entry
bupivacaïne,0,no_kaikki_entry
reparaitre,0,lexique_kaikki_pos_mismatch
paraitrez,0,lexique_kaikki_pos_mismatch
basilien,0,no_kaikki_entry
sècherons,0,no_kaikki_entry
dolby,0,no_kaikki_entry
jeunaient,0,lexique_kaikki_pos_mismatch
agrobusiness,0,no_kaikki_entry
fao,0,lexique_kaikki_pos_mismatch
féro,0,no_kaikki_entry
piègerais,0,lexique_kaikki_pos_mismatch
génèreront,0,no_kaikki_entry
sorbonne,0,lexique_kaikki_pos_mismatch
assurance-accidents,0,no_kaikki_entry
prostrer,0,no_kaikki_entry
diné,0,lexique_kaikki_pos_mismatch
aérostier,0.003,no_safe_learner_meaning
carabinas,0,no_kaikki_entry
spywares,0,no_kaikki_entry
musico,0,lexique_kaikki_pos_mismatch
second-maître,0,no_kaikki_entry
pyrogénée,0,no_kaikki_entry
spaguetti,0,no_kaikki_entry
mouronner,0,no_kaikki_entry
prétérit,0,no_kaikki_entry
ex-lycée,0,no_kaikki_entry
cimer,0,lexique_kaikki_pos_mismatch
amaro,0,no_kaikki_entry
komintern,0,lexique_kaikki_pos_mismatch
coussiné,0,no_kaikki_entry
empifrer,0,no_kaikki_entry
cercopithèque,0,no_kaikki_entry
tonicardiaque,0,lexique_kaikki_pos_mismatch
sciatalgie,0,no_kaikki_entry
soutenant,0,lexique_kaikki_pos_mismatch
baseballeurs,0.009,no_safe_learner_meaning
fettucine,0,no_kaikki_entry
terraformé,0,lexique_kaikki_pos_mismatch
warriors,0,no_kaikki_entry
affuterai,0,lexique_kaikki_pos_mismatch
banette,0,no_kaikki_entry
inquisitoire,0,no_kaikki_entry
navire-hôpital,0,no_kaikki_entry
lb,0,no_kaikki_entry
tikka,0,no_kaikki_entry
refléchirai,0,no_kaikki_entry
favorisation,0,no_kaikki_entry
rétinoïque,0,no_kaikki_entry
soulé,0,lexique_kaikki_pos_mismatch
saint-siège,0,lexique_kaikki_pos_mismatch
tamagotchi,0,no_kaikki_entry
distrayeur,0,no_kaikki_entry
vaccine,0,lexique_kaikki_pos_mismatch
soudan,0,lexique_kaikki_pos_mismatch
sémio,0,no_kaikki_entry
pyrétique,0,no_kaikki_entry
anti-virus,0,no_kaikki_entry
anti-patriotique,0,no_kaikki_entry
vacuums,0.013,no_safe_learner_meaning
renvolé,0,no_kaikki_entry
au-dessous,0,lexique_kaikki_pos_mismatch
avia,0,no_kaikki_entry
anéchoïque,0,lexique_kaikki_pos_mismatch
miaulard,0,no_kaikki_entry
oxidés,0,no_kaikki_entry
acetabulum,0,no_kaikki_entry
macro-cellule,0,no_kaikki_entry
réapparaitrait,0,lexique_kaikki_pos_mismatch
trichage,0,no_kaikki_entry
connaitraient,0,lexique_kaikki_pos_mismatch
dormie,0,lexique_kaikki_pos_mismatch
désabusement,0,no_kaikki_entry
bluffants,0,lexique_kaikki_pos_mismatch
panurgisme,0,no_kaikki_entry
déverrouillé,0,lexique_kaikki_pos_mismatch
vlouf,0,no_kaikki_entry
ord,0,no_kaikki_entry
gauges,0,no_kaikki_entry
anti-corruption,0,no_kaikki_entry
repalper,0,no_kaikki_entry
sidi,0,no_kaikki_entry
antigaulliste,0,lexique_kaikki_pos_mismatch
cots,0,no_kaikki_entry
broncos,0,no_kaikki_entry
conjuratoire,0,no_kaikki_entry
ex-esclavagiste,0,no_kaikki_entry
flingage,0,no_kaikki_entry
ambulation,0,no_kaikki_entry
linguette,0,no_kaikki_entry
uploadée,0,no_kaikki_entry
rigidification,0,no_kaikki_entry
côcher,0,no_kaikki_entry
quat'zarts,0,no_kaikki_entry
gogosses,0,no_kaikki_entry
recépage,0,no_kaikki_entry
tiguidou,0,lexique_kaikki_pos_mismatch
suiverai,0,no_kaikki_entry
refusion,0,no_kaikki_entry
trave,0,no_kaikki_entry
géantissime,0,no_kaikki_entry
neuropédiatres,0,no_kaikki_entry
coffreur,0,no_kaikki_entry
accomptes,0,no_kaikki_entry
stoppage,0,no_kaikki_entry
docu-fiction,0,no_kaikki_entry
modelable,0,no_kaikki_entry
spinocellulaire,0,lexique_kaikki_pos_mismatch
ostéotome,0,no_kaikki_entry
schmitts,0,no_kaikki_entry
contaminable,0,no_kaikki_entry
icosidodécaèdre,0,no_kaikki_entry
wen,0,no_kaikki_entry
écoeurement,0,no_kaikki_entry
déclencheuse,0,no_kaikki_entry
transcrivables,0,no_kaikki_entry
dildo,0,no_kaikki_entry
brignolet,0,no_kaikki_entry
post-romantique,0,no_kaikki_entry
enculettes,0,no_kaikki_entry
buggies,0.025,no_safe_learner_meaning
olinder,0,no_kaikki_entry
medley,0,no_kaikki_entry
falafels,0,no_kaikki_entry
embrever,0,no_kaikki_entry
fanny,0,lexique_kaikki_pos_mismatch
enrênement,0,no_kaikki_entry
personnage-clé,0,no_kaikki_entry
phénacétine,0,no_kaikki_entry
dunké,0,no_kaikki_entry
taxonomiste,0.003,no_safe_learner_meaning
italo-irlandais,0,no_kaikki_entry
flein,0,no_kaikki_entry
crémaster,0,no_kaikki_entry
deux-pièces,0,no_kaikki_entry
criterium,0,no_kaikki_entry
vélo-taxi,0.019,no_safe_learner_meaning
calebar,0,no_kaikki_entry
entrainant,0,lexique_kaikki_pos_mismatch
jihadistes,0.085,no_safe_learner_meaning
nosk,0,no_kaikki_entry
ébouillir,0,no_kaikki_entry
psycholinguistiquement,0,no_kaikki_entry
histographie,0,no_kaikki_entry
podale,0,no_kaikki_entry
aretes,0,no_kaikki_entry
hover,0,no_kaikki_entry
dinera,0,lexique_kaikki_pos_mismatch
maitrisant,0,lexique_kaikki_pos_mismatch
interprétateur,0,no_kaikki_entry
salomon,0,lexique_kaikki_pos_mismatch
estau,0,no_kaikki_entry
amikacine,0,no_kaikki_entry
picosser,0,no_kaikki_entry
pochetronné,0,no_kaikki_entry
là-dessous,0,no_kaikki_entry
rapeuse,0,no_kaikki_entry
débarassa,0,lexique_kaikki_pos_mismatch
crétinisant,0,no_kaikki_entry
rééquipement,0,no_kaikki_entry
brulures,0,no_kaikki_entry
pédomètre,0,no_kaikki_entry
spasment,0,no_kaikki_entry
pédophilique,0,no_kaikki_entry
craniotomie,0,no_kaikki_entry
cyclosporine,0,no_kaikki_entry
décuplè,0,no_kaikki_entry
blunts,0,no_kaikki_entry
traduc,0,no_kaikki_entry
entrainent,0,lexique_kaikki_pos_mismatch
decca,0,no_kaikki_entry
autor,0,no_kaikki_entry
recalibre,0,no_kaikki_entry
bippée,0,no_kaikki_entry
tripeptide,0,no_kaikki_entry
reséparer,0,no_kaikki_entry
géologiste,0,no_kaikki_entry
woogie,0,no_kaikki_entry
dorlotement,0,no_kaikki_entry
médicamentation,0,no_kaikki_entry
calzones,0,no_kaikki_entry
greffoir,0,no_kaikki_entry
néviplanchiste,0,no_kaikki_entry
neuraminidase,0,no_kaikki_entry
oukazes,0,no_kaikki_entry
épistémique,0,no_kaikki_entry
hyaluronique,0,lexique_kaikki_pos_mismatch
ex-pute,0,no_kaikki_entry
as-rois,0,no_kaikki_entry
dong,0,no_kaikki_entry
recéder,0,no_kaikki_entry
brachio-céphalique,0,no_kaikki_entry
rouge-feu,0,no_kaikki_entry
agrippant,0,lexique_kaikki_pos_mismatch
réemballage,0,no_kaikki_entry
