rank,front,normalized_front,en,fr,ur,definition_en,example_ar,example_en,root,related,front_token_count,front_calima_coverage,front_unanalyzed_tokens,example_token_count,example_calima_coverage,example_unanalyzed_tokens,flags,status
1043,مِنْ نَاحِيَةٍ تَنْظِيمِيَّةٍ مَنَاخِيَّةٍ إِحْصَائِيَّةٍ صِرْفَةٍ عَمِيقَةٍ,من ناحية تنظيمية مناخية إحصائية صرفة عميقة,from a purely deep organizational climatic and statistical perspective,d'un point de vue purement organisationnel climatique et statistique profond,خالص گہری تنظیمی، ماحولیاتی اور شماریاتی لحاظ سے,Phrase narrowing the discussion strictly to how the most hidden laws of weather and numbers determine the plan for a city or a planetary shield.,الرَّصْدُ يُدَارُ مِنْ نَاحِيَةٍ تَنْظِيمِيَّةٍ مَنَاخِيَّةٍ إِحْصَائِيَّةٍ صِرْفَةٍ عَمِيقَةٍ.,Observation is managed from a purely deep organizational climatic and statistical perspective.,— (multiword expression; no single lexical root),"لِعُلَمَاءِ السَّمَاءِ وَالرَّقْمِ الخُبَرَاءِ فَقَطْ, تَخْطِيطٌ جَوِّيٌّ عَدَدِيٌّ دَقِيقٌ الأَعْظَمُ",7,1.000,,9,1.000,,,structurally_verified
1044,عَلَى وَشْكِ التَّلاشِي الإِحْصَائِيِّ الفِيزْيَائِيِّ الشَّامِلِ,على وشك التلاشي الإحصائي الفيزيائي الشامل,on the verge of total statistical and physical disappearance / death of number-matter,sur le point de la disparition statistique et physique totale / mort du nombre-matière,مکمل شماریاتی اور مادی طور پر مٹ جانے (اعداد اور مادہ ختم ہونے) کے دہانے پر,"Phrase describing a number-pattern or a whole matter-system that is about to lose both its data structure and its material pattern simultaneously, leaving only a void.",المَعْدِنُ عَلَى وَشْكِ التَّلاشِي الإِحْصَائِيِّ الفِيزْيَائِيِّ الشَّامِلِ.,Metal is on the verge of total statistical and physical disappearance.,— (multiword expression; no single lexical root),"نِهَايَةُ العَدَدِيَّاتِ المَادِّيَّةِ, ضَيَاعُ الهَيْكَلِ كُلِّيًّا",6,1.000,,7,1.000,,,structurally_verified
1045,فِي حَالِ طَلَبِ التَّوْضِيحِ المَنَاخِيِّ الإِحْصَائِيِّ العَمِيقِ لِلْغَايَةِ,في حال طلب التوضيح المناخي الإحصائي العميق للغاية,in case extremely deep climatic statistical clarification is requested,en cas de demande de clarification climatique statistique extrêmement profonde,انتہائی گہری ماحولیاتی اور شماریاتی وضاحت طلب ہونے کی صورت میں,(Extreme pedagogical depth). Conditional phrase for when an observer or a mathematician needs to know the most hidden and absolute reasons for how rain and numbers work together.,اِشْرَحِ الرُّطُوبَةَ فِي حَالِ طَلَبِ التَّوْضِيحِ المَنَاخِيِّ الإِحْصَائِيِّ العَمِيقِ لِلْغَايَةِ.,Explain the humidity in case extremely deep climatic statistical clarification is requested.,— (multiword expression; no single lexical root),"إِذَا سَأَلُوا عَنْ خَفَايَا السَّمَاءِ وَالرَّقْمِ, لِلشَّرْحِ الجَوِّيِّ العَدَدِيِّ الأَعْظَمِ الأَقْصَى",8,1.000,,10,1.000,,,structurally_verified
1046,فِي المَقَامِ المِائَةِ وَالثَّامِنِ,في المقام المائة والثامن,in the hundred and eighth place / hundred and eighthly,en cent huitième lieu,ایک سو آٹھ ویں نمبر پر,Phrase used to introduce the hundred and eighth item in an ordered list of points or reasons.,وَفِي المَقَامِ المِائَةِ وَالثَّامِنِ، السَّكِينَةُ.,"And hundred and eighthly, Tranquility.",— (multiword expression; no single lexical root),"مِائَةٌ وَثَمَانِيَةٌ, بَعْدَ ذَلِكَ",4,1.000,,5,1.000,,,structurally_verified
1047,مِنْ قُبَيْلِ المَصْلَحَةِ الاِسْتِرَاتِيجِيَّةِ المَنَاخِيَّةِ الإِحْصَائِيَّةِ العَمِيقَةِ لِلْغَايَةِ,من قبيل المصلحة الاستراتيجية المناخية الإحصائية العميقة للغاية,for the sake of extremely deep climatic statistical strategic interest,par intérêt stratégique climatique statistique extrêmement profond,انتہائی گہری ماحولیاتی اور شماریاتی تزویراتی (سٹراٹیجک) مفاد کی خاطر,Phrase used to justify actions (like defining the rain-rules of a whole number-system) as being vital for the nation's power through weather-number logic.,صُغْنَا المِعْيَارَ مِنْ قُبَيْلِ المَصْلَحَةِ الاِسْتِرَاتِيجِيَّةِ المَنَاخِيَّةِ الإِحْصَائِيَّةِ العَمِيقَةِ لِلْغَايَةِ.,We shaped the standard for the sake of extremely deep climatic statistical strategic interest.,— (multiword expression; no single lexical root),"لِلْبَقَاءِ فِي اِسْتِقْرَارِ السَّمَاءِ وَالرَّقْمِ, أَمْرٌ جَوِّيٌّ عَدَدِيٌّ الأَعْظَمُ الأَقْصَى",8,1.000,,10,1.000,,,structurally_verified
1048,مِنْ نَاحِيَةٍ تَنْظِيمِيَّةٍ فِيزْيَائِيَّةٍ إِحْصَائِيَّةٍ صِرْفَةٍ عَمِيقَةٍ,من ناحية تنظيمية فيزيائية إحصائية صرفة عميقة,from a purely deep organizational physical and statistical perspective,d'un point de vue purement organisationnel physique et statistique profond,خالص گہری تنظیمی، مادی اور شماریاتی لحاظ سے,Phrase narrowing the discussion strictly to how the most hidden laws of matter and numbers determine the plan for a city or a planetary shield.,التَّصْنِيعُ يُدَارُ مِنْ نَاحِيَةٍ تَنْظِيمِيَّةٍ فِيزْيَائِيَّةٍ إِحْصَائِيَّةٍ صِرْفَةٍ عَمِيقَةٍ.,Manufacturing is managed from a purely deep organizational physical and statistical perspective.,— (multiword expression; no single lexical root),"لِعُلَمَاءِ المَادَّةِ وَالرَّقْمِ الخُبَرَاءِ فَقَطْ, تَخْطِيطٌ جُسْمَانِيٌّ عَدَدِيٌّ دَقِيقٌ الأَعْظَمُ",7,1.000,,9,1.000,,,structurally_verified
1049,بِمَحْضِ تَقْدِيرِكَ العِلْمِيِّ الفِيزْيَائِيِّ الإِحْصَائِيِّ,بمحض تقديرك العلمي الفيزيائي الإحصائي,"at your own scientific, physical and statistical discretion","à ta seule discrétion scientifique, physique et statistique",آپ کی اپنی سائنسی، مادی اور شماریاتی صوابدید پر,"(Triple emphatic). Focuses entirely on the listener's understanding of atoms, matter, numbers, and the absolute rules of matter-number science.",قَدِّرِ الهَيْكَلَ بِمَحْضِ تَقْدِيرِكَ العِلْمِيِّ الفِيزْيَائِيِّ الإِحْصَائِيِّ.,"Estimate the structure at your own scientific, physical and statistical discretion.",— (multiword expression; no single lexical root),"حَسْبَ قَوَانِينِ المَادَّةِ وَالرَّقْمِ, لِلْعَالِمِ الجُسْمَانِيِّ العَدَدِيِّ الكَبِيرِ",5,1.000,,7,1.000,,,structurally_verified
1050,بِغَرَضِ الاِسْتِمَالَةِ التِّكْنُولُوجِيَّةِ المَنَاخِيَّةِ البِيُولُوجِيَّةِ,بغرض الاستمالة التكنولوجية المناخية البيولوجية,"for the purpose of technological, climatic and biological winning over / machine-weather-life-appeal","à des fins de séduction technologique, climatique et biologique / d'attrait machine-météo-vie",ٹیکنالوجیکل، ماحولیاتی اور حیاتیاتی لحاظ سے مائل کرنے کی غرض سے,"Phrase used when an action is taken to convince someone by using the power of machines, weather-patterns, and the absolute reality of machine-weather-life logic.",صَاغَ القَانُونَ بِغَرَضِ الاِسْتِمَالَةِ التِّكْنُولُوجِيَّةِ المَنَاخِيَّةِ البِيُولُوجِيَّةِ.,"He formulated the law for the purpose of technological, climatic and biological winning over.",— (multiword expression; no single lexical root),"لِجَذْبِ النُّفُوسِ بِرُوحِ الآلَةِ وَالسَّمَاءِ وَالجِينِ, لِلْعَالَمِ التِّكْنِيِّ الجَوِّيِّ الحَيَوِيِّ القَوِيِّ",5,0.800,الاستمالة,7,0.857,الاستمالة,,structurally_verified
1051,فِي المَقَامِ المِائَةِ وَالتَّاسِعِ,في المقام المائة والتاسع,in the hundred and ninth place / hundred and ninthly,en cent neuvième lieu,ایک سو نو ویں نمبر پر,Phrase used to introduce the hundred and ninth item in an ordered list of points or reasons.,وَفِي المَقَامِ المِائَةِ وَالتَّاسِعِ، المُرُوءَةُ.,"And hundred and ninthly, Chivalry.",— (multiword expression; no single lexical root),"مِائَةٌ وَتِسْعَةٌ, بَعْدَ ذَلِكَ",4,1.000,,5,1.000,,,structurally_verified
1052,مِنْ نَاحِيَةٍ تَنْظِيمِيَّةٍ مَنَاخِيَّةٍ فِيزْيَائِيَّةٍ صِرْفَةٍ عَمِيقَةٍ,من ناحية تنظيمية مناخية فيزيائية صرفة عميقة,from a purely deep organizational climatic and physical perspective,d'un point de vue purement organisationnel climatique et physique profond,خالص گہری تنظیمی، ماحولیاتی اور مادی لحاظ سے,Phrase narrowing the discussion strictly to how the most hidden laws of weather and matter determine the plan for a city or a planetary shield.,السَّدُّ يُدَارُ مِنْ نَاحِيَةٍ تَنْظِيمِيَّةٍ مَنَاخِيَّةٍ فِيزْيَائِيَّةٍ صِرْفَةٍ عَمِيقَةٍ.,Dam is managed from a purely deep organizational climatic and physical perspective.,— (multiword expression; no single lexical root),"لِعُلَمَاءِ السَّمَاءِ وَالمَادَّةِ الخُبَرَاءِ فَقَطْ, تَخْطِيطٌ جَوِّيٌّ جُسْمَانِيٌّ دَقِيقٌ الأَعْظَمُ",7,1.000,,9,1.000,,,structurally_verified
1053,عَلَى وَشْكِ التَّلاشِي الإِحْصَائِيِّ التِّكْنُولُوجِيِّ الشَّامِلِ,على وشك التلاشي الإحصائي التكنولوجي الشامل,on the verge of total statistical and technological disappearance / death of number-machine,sur le point de la disparition statistique et technologique totale / mort du nombre-machine,مکمل شماریاتی اور ٹیکنالوجیکل طور پر مٹ جانے (اعداد اور مشین ختم ہونے) کے دہانے پر,"Phrase describing a number-pattern or a whole machine-system that is about to lose both its data structure and its code pattern simultaneously, leaving only a void.",الحَاسُوبُ عَلَى وَشْكِ التَّلاشِي الإِحْصَائِيِّ التِّكْنُولُوجِيِّ الشَّامِلِ.,Computer is on the verge of total statistical and technological disappearance.,— (multiword expression; no single lexical root),"نِهَايَةُ العَدَدِيَّاتِ التِّكْنِيَّةِ, ضَيَاعُ الرَّمْزِ كُلِّيًّا",6,1.000,,7,1.000,,,structurally_verified
