rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
931,إذا فعلت ذلك، فقد أكون قادرًا على مساعدتك.,"If you do it, I might be able to help you.",C,ʔˈiðaː fʕlt ðˈaːlikˌa fˈaqad ʔkaˈuːna qˈaːdirˌan ʕˈalaː msˈaːʕdtka.,ʔayaydha f‘lt dhalayayka faqad ʔkaohohna qadayayran ‘ala msa‘dtka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
932,"إذا أردت, يمكنني أن أُريك كيف تفعل ذلك.","If you want, I can show you how to do that.",C,"ʔˈiðaː ʔrdt, jmknnˈiː ʔn ʔˈuriːkˌa kˈajfa tfʕl ðˈaːlikˌa.","ʔayaydha ʔrdt, ymknnayay ʔn ʔohohrayayka kayfa tf‘l dhalayayka.",8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
933,ليس المهم ما تقوله، بل ما تفعله.,"It's not what you say, but what you do that counts.",C,lˈajsa ʔalmˈuhimm mˈaː tˈaqawwˌulh bˈal mˈaː tfʕlh.,laysa ʔalmohohhayaymm ma taqawwohohlh bal ma tf‘lh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
934,لا يهم ما تفعله، يجب عليك أن تبذل قصارى جهدك.,"No matter what you do, you have to do your best.",C,lˈaː ˈihum mˈaː tfʕlh jdʒb ʕˈaliːjkˌa ʔn tˈabaððˌul qˈus̪aːrˌaː dʒˈahdka.,la ayayhohohm ma tf‘lh yyb ‘alayayyka ʔn tabadhdhohohl qohohs̪ara yahdka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
935,من فضلك أخبرني كيف يمكنني أن أتواصل معها.,Please tell me how I can get in touch with her.,C,mˈin fˈadˤlka ʔχbrnˈiː kˈajfa jmknnˈiː ʔn ʔtˈuːaːs̪l mˈaʕhaː.,mayayn fadˤlka ʔkhbrnayay kayfa ymknnayay ʔn ʔtohohas̪l ma‘ha.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
936,أخبرني كيف أتصل به لو سمحت.,Please tell me how I can get in touch with him.,C,ʔχbrnˈiː kˈajfa ʔts̪l bh lˈaw smħt.,ʔkhbrnayay kayfa ʔts̪l bh law smht.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
937,الشاب الذي كان هنا أعطاني هذه لك.,That guy who was just here gave me this for you.,C,ʔaʃʃˈaːbː ʔˈallaðˌiː kˈaːn hˈunaː ʔʕt̪ˈa.ːniː hˈaːðihˌi lkˈa.,ʔashshab ʔalladhayay kan hohohna ʔ‘t̪a.nayay hadhayayhayay lka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
938,لسنا صغارًا جدا إلى درجة عدم فهم ماهية الحب.,We're not so young that we don't understand what love is.,C,lsnaː s̪ˈaɣaːrˌan dʒˈadaː ʔˈilaː dˈaradʒˌa ʕˈadam fˈahim mˈaːhiːjˌa ʔalħˈubː.,lsna s̪agharan yada ʔayayla daraya ‘adam fahayaym mahayayya ʔalhohohb.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
939,لا يمكنك أبدًا معرفة ما قد تجده في هذا المتجر.,You never can tell what you might find at this store.,C,lˈaː jmkˈunnakˌa ʔˈabadˌan mˈaʕrifˌa mˈaː qˈad tdʒdh fˈiː hˈaːðaː ʔalmˈatdʒar.,la ymkohohnnaka ʔabadan ma‘rayayfa ma qad tydh fayay hadha ʔalmatyar.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
940,هل لديك أي فكرة عمن يستطيع فعل مثل هذا الشيء؟,Do you have any idea who can do this kind of thing?,C,hˈal ldiːkˌa ʔˈajj fˈikra ʕmn jstt̪ˈi.ːʕ fˈiʕl mˈiθl hˈaːðaː ʔaʃʃˈajʔ,hal ldayayka ʔayy fayaykra ‘mn ystt̪ayay.‘ fayay‘l mayaythl hadha ʔashshayʔ,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
941,ما أفضل طريقة برأيك لتسوية هذا النزاع؟,What do you think is the best way to settle this conflict?,C,mˈaː ʔˈafdˤal t̪ˈariːqˌa brʔiːkˌa ltsuːˈijjah hˈaːðaː ʔannˈizaːʕ,ma ʔafdˤal t̪arayayqa brʔayayka ltsohohayayyyah hadha ʔannayayza‘,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
942,كل ما أستطيع فعله في الوقت الحالي هو الجلوس هنا والاستماع.,All I can do at the moment is sit here and listen.,C,kˈull mˈaː ʔstt̪ˈi.ːʕ fˈiʕlh fˈiː ʔalwˈaqt ʔalħaːlˈijj hˈuwa ʔaldʒˈuluːs hˈunaː waːlˌaːstmaːʕ.,kohohll ma ʔstt̪ayay.‘ fayay‘lh fayay ʔalwaqt ʔalhalayayyy hohohwa ʔalyohohlohohs hohohna walastma‘.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
943,ما أريده الآن هو الجلوس والاسترخاء.,All I want to do right now is sit and relax.,C,mˈaː ʔrˈiːdh alʔˈaːn hˈuwa ʔaldʒˈuluːs waːlˌaːstrχaːʔ.,ma ʔrayaydh alʔan hohohwa ʔalyohohlohohs walastrkhaʔ.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
944,ليس لدي الوقت لشراء ربطة عنق جديدة قبل الوليمة.,I don't have time to buy a new tie before the banquet.,C,lˈajsa ldiː ʔalwˈaqt lʃraːʔ rˈabt̪a ʕˈunq dʒdˈiːdt qˈabl ʔalwˈaliːmˌa.,laysa ldayay ʔalwaqt lshraʔ rabt̪a ‘ohohnq ydayaydt qabl ʔalwalayayma.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
945,كل ما أريده هو ألا تفعل شيئًا ستندم عليه.,I just don't want you to do something you'll be sorry for.,C,kˈull mˈaː ʔrˈiːdh hˈuwa ʔˈalaː tfʕl ʃˈiːʔan stndm ʕˈaliːjh.,kohohll ma ʔrayaydh hohohwa ʔala tf‘l shayayʔan stndm ‘alayayyh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
946,أعتقد أنه كان من الخطأ ألا تأخذ بنصيحتي.,I think it was a mistake not to take my advice.,C,ʔʕtqd ʔnh kˈaːn mˈin ʔalχˈat̪aʔ ʔˈalaː tʔχð bns̪i.ːħtˌiː.,ʔ‘tqd ʔnh kan mayayn ʔalkhat̪aʔ ʔala tʔkhdh bns̪ayay.htayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
947,أود معرفة سبب حذف اسمي من القائمة.,I'd like to know why my name was deleted from the list.,C,ʔˈawad mˈaʕrifˌa sˈabab ħˈaðf ˈismiːj mˈin ʔalqˈaːʔimˌa.,ʔawad ma‘rayayfa sabab hadhf ayaysmayayy mayayn ʔalqaʔayayma.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
948,لن أغادر حتّى تخبرني بما أريد معرفته.,I'm not leaving until you tell me what I want to know.,C,lˈan ʔɣˈaːdr ħtːˈa tχbrnˈiː bmaː ʔrˈiːd mʕrfth.,lan ʔghadr hta tkhbrnayay bma ʔrayayd m‘rfth.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
949,لو أخبرتك بالحقيقة، لتفاجأت.,"If I were to tell you the truth, you would be surprised.",C,lˈaw ʔχbrtkˈa bilħˈaqiːqˌa ltfaːdʒʔt.,law ʔkhbrtka bayaylhaqayayqa ltfayʔt.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
950,دعني أخبرك سبب عدم رغبتي في فعل ذلك.,Let me tell you the reason I don't want to do that.,C,dʕnˈiː ʔˈaχbarkˌa sˈabab ʕˈadam rɣbtˈiː fˈiː fˈiʕl ðˈaːlikˌa.,d‘nayay ʔakhbarka sabab ‘adam rghbtayay fayay fayay‘l dhalayayka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
951,نحن لسنا الوحيدين الذين يعتقدون أنه بريء.,We are not the only ones who believe that he is innocent.,C,nˈaħnu lsnaː ʔalwˌaħiːdˈiːna ʔallˈaðiːnˌa jʕtqdˈuːna ʔnh bˈariːʔ.,nahnohoh lsna ʔalwahayaydayayna ʔalladhayayna y‘tqdohohna ʔnh barayayʔ.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
952,حين أسمع هذه الأغنية، فإنني أفكر بك، وأفتقدك.,"When I hear this song, I think of you, and miss you.",C,ħˈiːn ʔˈasmaʕ hˈaːðihˌi ʔalʔˈuɣniːˌa fʔnniː ʔfkr bˈak wʔftqdka.,hayayn ʔasma‘ hadhayayhayay ʔalʔohohghnayaya fʔnnayay ʔfkr bak wʔftqdka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
953,يمكنك القول إن كل واحدة من هاتين الكرتين لها نفس وزن الأخرى.,You can say that both of those balls are the same weight.,C,jmkˈunnakˌa ʔalqˈawl ʔˈin kˈull waːħdt mˈin haːtˈiːna ʔalkrtˈiːna lˈahaː nˈafs wˈazn ʔalʔˈuxraː.,ymkohohnnaka ʔalqawl ʔayayn kohohll wahdt mayayn hatayayna ʔalkrtayayna laha nafs wazn ʔalʔohohkhra.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
954,ليس عليك الحديث إليّ إن لم ترغب بذلك.,You don't have to talk to me if you don't want to.,C,lˈajsa ʕˈaliːjkˌa ʔalħˈadiːθ ʔlˈiː ʔˈin lˈam trɣb bˈaðalkˌa.,laysa ‘alayayyka ʔalhadayayth ʔlayay ʔayayn lam trghb badhalka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
955,آمل أن يتمكن من المجيء! أود أن أراه.,I hope he'll be able to come! I'd like to see him.,C,ʔˈaːmil ʔn jutmkˈunna mˈin ʔalmˈadʒiːʔ! ʔˈawad ʔn ʔrˈaːh.,ʔamayayl ʔn yohohtmkohohnna mayayn ʔalmayayayʔ! ʔawad ʔn ʔrah.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
956,أنا مدين لك بالكثير على كل ما فعلته من أجلي.,I am greatly indebted to you for all you have done for me.,C,ˈana mˈadiːn lkˈa bilkaθˈiːr ʕˈalaː kˈull mˈaː fʕlth mˈin ʔdʒlˈiː.,ana madayayn lka bayaylkathayayr ‘ala kohohll ma f‘lth mayayn ʔylayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
957,لا يمكنني الانتظار للوصول إلى المنزل والنوم في سريري.,I can't wait to get home and sleep in my bed.,C,lˈaː jmknnˈiː alˈintiðˌaːr lluːs̪ˌu.ːl ʔˈilaː ʔalmˈanzil wannˈawm fˈiː sˈariːrˌiːj.,la ymknnayay alayayntayaydhar llohohs̪ohoh.l ʔayayla ʔalmanzayayl wannawm fayay sarayayrayayy.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
958,لا خيار أمامي سوى فعل كلّ ما طلبوا منّي فعله.,I have no choice but to do everything they've told me to do.,C,lˈaː χˈiːaːr ʔˈamaːmˌiːj sˈiwaː fˈiʕl kll mˈaː t̪ˈalabˌuː mnnˈi fˈiʕlh.,la khayayar ʔamamayayy sayaywa fayay‘l kll ma t̪alabohoh mnnayay fayay‘lh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
959,سأساعدك في الفرنسية إذا ساعدتني في الإنجليزية.,"I'll help you with your French, if you help me with my English.",C,sʔsaːʕdkˌa fˈiː ʔalfrnsˈijjah ʔˈiðaː saːʕdtnˌiː fˈiː ʔalʔinɡlˈiːzijˌah.,sʔsa‘dka fayay ʔalfrnsayayyyah ʔayaydha sa‘dtnayay fayay ʔalʔayaynglayayzayayyah.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
960,لولا مساعدتك لفشل أبي.,"If it had not been for your help, my father would have failed.",C,lˈawlaː msˈaːʕdtka lfʃl ʔˈabiː.,lawla msa‘dtka lfshl ʔabayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
961,المال ليس كل شيء، لكن إن لم يكن عندك مال، فإنك لا تستطيع فعل شيء.,"Money isn't everything, but if you have no money, you can't do anything.",C,ʔalmˈaːl lˈajsa kˈull ʃˈajʔ lˈaːkin ʔˈin lˈam ikˈunna ʕˈindka mˈaːl fʔnka lˈaː tstt̪ˈi.ːʕ fˈiʕl ʃˈajʔ.,ʔalmal laysa kohohll shayʔ lakayayn ʔayayn lam ayaykohohnna ‘ayayndka mal fʔnka la tstt̪ayay.‘ fayay‘l shayʔ.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
962,لا شيء يماثل كأسا من الجعة بعد جهد يوم كامل.,There is nothing like a glass of beer after a whole day's work.,C,lˈaː ʃˈajʔ jmˈaːθl kʔsaː mˈin ʔaldʒˈiʕa bˈaʕd dʒˈahd jˈawm kˈaːmil.,la shayʔ ymathl kʔsa mayayn ʔalyayay‘a ba‘d yahd yawm kamayayl.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
963,نحنُ لسنا الوحيدين الذين يعتقدون أنهُ غير مذنب.,We are not the only ones who believe that he is not guilty.,C,nħnˈu lsnaː ʔalwˌaħiːdˈiːna ʔallˈaðiːnˌa jʕtqdˈuːna ʔnhˈu ɣˈajr mˈuðnib.,nhnohoh lsna ʔalwahayaydayayna ʔalladhayayna y‘tqdohohna ʔnhohoh ghayr mohohdhnayayb.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
964,لدينا الكثير من العمل للقيام به قبل أن نتمكن من الذهاب إلى المنزل.,We have a lot of work to do before we can go home.,C,ldiːnˌaː ʔalkaθˈiːr mˈin ʔalʕˈamal llqiˌaːm bh qˈabl ʔn ntmkˈunna mˈin ʔaððˈahaːb ʔˈilaː ʔalmˈanzil.,ldayayna ʔalkathayayr mayayn ʔal‘amal llqayayam bh qabl ʔn ntmkohohnna mayayn ʔadhdhahab ʔayayla ʔalmanzayayl.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
965,يجب عليك أن تُخطط للقدوم معنا المرة المقبلة التي نذهب فيها للتخييم.,You should plan to come with us the next time we go camping.,C,jdʒb ʕˈaliːjkˌa ʔn tˈuχt̪t̪ llqduːm mʕnˈaː ʔalmˈarra. ʔalmqblt ʔˈallatˌiː nðhb fˈiːhaː lltχiːˌim.,yyb ‘alayayyka ʔn tohohkht̪t̪ llqdohohm m‘na ʔalmarra. ʔalmqblt ʔallatayay ndhhb fayayha lltkhayayayaym.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
966,لا أدري ماذا كان يمكنني أن أفعل لولا مجيئك لمساعدتي.,I don't know what I would've done if you hadn't come to help me.,D,lˈaː ʔdrˈiː mˈaːðaː kˈaːn jmknnˈiː ʔn ʔˈafʕal lˈawlaː mdʒˈiːʔka lmsaːʕdtˌiː.,la ʔdrayay madha kan ymknnayay ʔn ʔaf‘al lawla myayayʔka lmsa‘dtayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
967,لو لم أكن قد أكلت بالفعل، لأحببت تناول الغداء معك.,"If I hadn't already eaten, I would have loved to have lunch with you.",D,lˈaw lˈam ʔˈakann qˈad ʔklt bilfˈiʕl lʔħbbt tˈanaːwˌal ʔalɣˈadaːʔ mˈaʕak.,law lam ʔakann qad ʔklt bayaylfayay‘l lʔhbbt tanawal ʔalghadaʔ ma‘ak.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
968,لمّا كنتُ طفلًا كنت أقضي الساعات أقرأ لوحدي في غرفتي.,"When I was a child, I would spend hours reading alone in my room.",D,lmmaː kntu t̪ˈiflan kˈint ʔˈaqadˤdˤˌi ʔassaːʕˌaːt ʔˈaqraʔ luːħdˌiː fˈiː ɣrftˈiː.,lmma kntohoh t̪ayayflan kayaynt ʔaqadˤdˤayay ʔassa‘at ʔaqraʔ lohohhdayay fayay ghrftayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
969,ليس عليك أن تذهب إلى المطار من أجل إعادة تأكيد حجز تذكرتك.,You do not have to go to the airport to reconfirm your ticket reservation.,D,lˈajsa ʕˈaliːjkˌa ʔn tðhb ʔˈilaː ʔalmˈat̪aːr mˈin ʔˈadʒl ʔˈiʕaːdˌa tˈaʔkiːd ħˈadʒz tðkrtkˈa.,laysa ‘alayayyka ʔn tdhhb ʔayayla ʔalmat̪ar mayayn ʔayl ʔayay‘ada taʔkayayd hayz tdhkrtka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
970,نظرت إلى نفسي في المرآة ولم أحب ما رأيت.,I looked at myself in the mirror and I didn't like what I saw.,D,nðrt ʔˈilaː nˈafsiːj fˈiː ʔalmˈirʔaːˌa wˈalm ʔˈaħabː mˈaː rʔˈiːt.,ndhrt ʔayayla nafsayayy fayay ʔalmayayrʔaa walm ʔahab ma rʔayayt.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
971,من الأفضل ألا تدوّن كلمات المرور في مكان قد يراها فيه الآخرون.,It's recommended that you don't write your passwords down where others might see them.,D,mˈin ʔalʔˈafdˤal ʔˈalaː tdˈuːn klmaːt ʔalmˈuruːr fˈiː mˈakaːn qˈad jrˈaːhaː fˈiːh alʔˈaːxarˈuːna.,mayayn ʔalʔafdˤal ʔala tdohohn klmat ʔalmohohrohohr fayay makan qad yraha fayayh alʔakharohohna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
972,اللطف لغةً يسمعها الأصم، ويراها الأعمى.,Kindness is the language which the deaf can hear and the blind can see.,D,ʔallˈut̪f lɣtan jsmʕhˈaː ʔalʔˈas̪amm wirˌaːhaː ʔalʔˈaʕmaː.,ʔallohoht̪f lghtan ysm‘ha ʔalʔas̪amm wayayraha ʔalʔa‘ma.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
973,كان أبي دائمًا يقول إنك لا تداعب إلا الأشخاص الذين تحبهم.,My father used to always say that you only tease the ones you love.,D,kˈaːn ʔˈabiː dˈaːʔimˌan jqwl ʔˈinka lˈaː tˈadaːʕˌab ʔˈillaː ʔalʔʃχˈaːs̪ ʔallˈaðiːnˌa tħbhˈum.,kan ʔabayay daʔayayman yqwl ʔayaynka la tada‘ab ʔayaylla ʔalʔshkhas̪ ʔalladhayayna thbhohohm.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
974,"لا يهم من تسأل, أنتَ لن تستطيع أن تحصل على الإجابة المُرضية.","No matter who you ask, you won't be able to get a satisfactory answer.",D,"lˈaː ˈihum mˈin tˈasaʔʔˌal, ʔntˈa lˈan tstt̪ˈi.ːʕ ʔn tˈaħas̪s̪ˌal ʕˈalaː ʔalʔˈidʒaːbˌa ʔalmurdˤˈijjah.","la ayayhohohm mayayn tasaʔʔal, ʔnta lan tstt̪ayay.‘ ʔn tahas̪s̪al ‘ala ʔalʔayayyaba ʔalmohohrdˤayayyyah.",8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
975,عندما استيقظت هذا الصباح لم أرد النهوض من السرير.,"When I woke up this morning, I didn't want to get out of bed.",D,ʕndmˈaː ˈastiːqðt hˈaːðaː ʔas̪s̪ˈabaːħ lˈam ʔˈaradː ʔannˈuhuːdˤ mˈin ʔassˈariːr.,‘ndma astayayqdht hadha ʔas̪s̪abah lam ʔarad ʔannohohhohohdˤ mayayn ʔassarayayr.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
976,فجأة، تذكرت أنني لم أكن أستطيع تحمّل ثمن هذا العدد الكبير من الكتب.,"All of a sudden, I remembered that I could not afford so many books.",D,fˈadʒʔa tðkrt ʔnnˈiː lˈam ʔˈakann ʔstt̪ˈi.ːʕ tħmml θˈaman hˈaːðaː ʔalʕˈadad ʔalkabˈiːr mˈin ʔalkˈatab.,fayʔa tdhkrt ʔnnayay lam ʔakann ʔstt̪ayay.‘ thmml thaman hadha ʔal‘adad ʔalkabayayr mayayn ʔalkatab.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
977,بتوقيعي للعقد، ألزمت نفسي بالعمل هناك لخمس سنوات أخرى.,"By signing the contract, I committed myself to working there for another five years.",D,btuːqˌiʕiː llʕqd ʔlzmt nˈafsiːj bilʕˈamal hunˈaːka lχms snuːˌaːt ʔˈuxraː.,btohohqayay‘ayay ll‘qd ʔlzmt nafsayayy bayayl‘amal hohohnaka lkhms snohohat ʔohohkhra.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
978,تابع على طول هذا الطريق وسيكون مكتب البريد على يسارك.,Go along this road and you'll come to the post office on the left.,D,tˈaːbiʕ ʕˈalaː t̪ˈuːl hˈaːðaː ʔat̪arˈiːq wsiːkaˈuːna mˈaktab ʔalbˈariːd ʕˈalaː jˈasaːrkˌa.,tabayay‘ ‘ala t̪ohohl hadha ʔat̪arayayq wsayaykaohohna maktab ʔalbarayayd ‘ala yasarka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
979,لا يبدو على علم بسوء التفاهم الذي بيني وبين أبي.,He seems not to be aware of the misunderstanding between my father and me.,D,lˈaː jbdˈuː ʕˈalaː ʕˈilm bsuːʔ ʔattˈafaːhˌum ʔˈallaðˌiː bˈajniːj wbˈiːna ʔˈabiː.,la ybdohoh ‘ala ‘ayaylm bsohohʔ ʔattafahohohm ʔalladhayay baynayayy wbayayna ʔabayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
980,أحب كيف يصبح الهواء في الخارج منعشًا وعليلًا بعد نزول المطر.,I love how fresh and pleasant the air becomes outside after the rain falls.,D,ʔˈaħabː kˈajfa js̪bħ ʔalhˈawaːʔ fˈiː ʔalxˈaːridʒ mˈunʕiʃˌan wʕliːlˌan bˈaʕd nˈuzuːl ʔalmˈat̪ar.,ʔahab kayfa ys̪bh ʔalhawaʔ fayay ʔalkharayayy mohohn‘ayayshan w‘layaylan ba‘d nohohzohohl ʔalmat̪ar.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
981,ابنتي في المستشفى لأنها أصيبت في حادث سير.,My daughter is in the hospital because she was injured in a traffic accident.,D,ˈabntiː fˈiː ʔalmˈustaʃfˌaː lʔnhaː ʔs̪ˈi.ːbt fˈiː ħˈaːdiθ sˈajr.,abntayay fayay ʔalmohohstashfa lʔnha ʔs̪ayay.bt fayay hadayayth sayr.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
982,ما إنْ تبدأ التدخين، فإنه يصعب عليك ترك تلك العادة السيئة.,"Once you start smoking, it is difficult to get rid of that bad habit.",D,mˈaː ʔn tbdʔ ʔattˈadχiːn fʔnh js̪ʕb ʕˈaliːjkˌa tˈarak tˈallka ʔalʕˈaːda ʔassˈajjiʔˌa.,ma ʔn tbdʔ ʔattadkhayayn fʔnh ys̪‘b ‘alayayyka tarak tallka ʔal‘ada ʔassayyayayʔa.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
983,الغرض من رحلتنا هو زيارة الأصدقاء ورؤية بعض الأماكن السياحية.,The purpose of our trip is to visit friends and see some tourist spots.,D,ʔalɣˈaradˤ mˈin rħltnˈaː hˈuwa zijˈaːra. ʔalʔs̪dqʔ wrʔˈijjah bˈaʕdˤ ʔalʔˌammaːkˈunna ʔassˌajjaːħˈijjah.,ʔalgharadˤ mayayn rhltna hohohwa zayayyara. ʔalʔs̪dqʔ wrʔayayyyah ba‘dˤ ʔalʔammakohohnna ʔassayyahayayyyah.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
984,لفترة، كنت مدمنًا على شرب المشروبات الغازية وكنت أشربها كل يوم.,"For a while, I was addicted to soft drinks and drank them every day.",D,lftrt kˈint mˈudminˌan ʕˈalaː ʃˈurb ʔalmʃrˈuːbaːt ʔalɣaːzˈijjah wknt ʔˈaʃrabhˌaː kˈull jˈawm.,lftrt kayaynt mohohdmayaynan ‘ala shohohrb ʔalmshrohohbat ʔalghazayayyyah wknt ʔashrabha kohohll yawm.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
985,إذا قمت بتغيير الخطة، فيجب عليك أن تبلغ أعضاء الفريق بهذه التغييرات.,"If you alter the plan, you must inform the team members of the changes.",D,ʔˈiðaː qmt btɣiːˌir ʔalχˈut̪t̪a fiːdʒb ʕˈaliːjkˌa ʔn tˈaballˌaɣ ʔʕdˤˈa.ːʔ ʔalfarˈiːq bhðh ʔattɣˈiːirˌaːt.,ʔayaydha qmt btghayayayayr ʔalkhohoht̪t̪a fayayyb ‘alayayyka ʔn taballagh ʔ‘dˤa.ʔ ʔalfarayayq bhdhh ʔattghayayayayrat.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
