rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
902,Je ne veux pas que tu le dises à qui que ce soit.,I don't want you to tell it to anybody.,C,ʒə- nə- vˈø pa kə ty lə- dˈizz a ki kə sə- swˈa.,zhohohh- nohohh- veu pa kohohh ty lohohh- dayayzz a kayay kohohh sohohh- swa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
903,Je me sens mieux quand je bois du jus de citron chaud.,I feel better when I drink hot lemon juice.,C,ʒə- mə- sˈɑ̃ mjˌø kɑ̃ ʒə- bwˈa dy- ʒˈy də- sitʁˈɔ̃ ʃˈo.,zhohohh- mohohh- san myeu kan zhohohh- bwa dy- zhy dohohh- sayaytrohn shoh.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
904,J'ai l'impression que ma tête va exploser.,I feel like my head is going to explode.,C,ʒe lɛ̃pʁɛsjˈɔ̃ kə ma- tˈɛt vˈa ɛksplozˈe.,zhay layaynpraysyohn kohohh ma- tayt va ayksplohzay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
905,J'ai l'impression que ça va mal se terminer.,I feel like it's going to end badly.,B,ʒe lɛ̃pʁɛsjˈɔ̃ kə sa vˈa mˈal sə- tɛʁminˈe.,zhay layaynpraysyohn kohohh sa va mal sohohh- tayrmayaynay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
906,J'ai l'impression que tu n'en as rien à faire de moi.,I feel like you don't care about me at all.,C,ʒe lɛ̃pʁɛsjˈɔ̃ kə ty nɑ̃n a ʁjˌɛ̃n a fˈɛʁ də- mwˈa.,zhay layaynpraysyohn kohohh ty nann a ryayaynn a fayr dohohh- mwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
907,Je ressens le besoin de faire quelque chose de différent aujourd'hui.,I feel the need to do something different today.,C,ʒə- ʁəsˈɛn lə- bəzwˈɛ̃ də- fˈɛʁ kˌɛlkə ʃˈɔz də- difeʁˈɑ̃ oʒuʁdyˈi.,zhohohh- rohohhsayn lohohh- bohohhzwayayn dohohh- fayr kaylkohohh shohz dohohh- dayayfayran ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
908,Je vais à l'école parce que je veux apprendre.,I go to school because I want to learn.,C,ʒə- vˈɛz a lekˈɔl paʁskˌə ʒə- vˈøz apʁˈɑ̃dʁ.,zhohohh- vayz a laykohl parskohohh zhohohh- veuz aprandr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
909,Je déteste quand mes habits sentent la clope.,I hate it when my clothes smell like cigarettes.,C,ʒə- detˈɛst kɑ̃ me-z abˈi sˈɑ̃t la- klˈɔp.,zhohohh- daytayst kan may-z abayay sant la- klohp.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
910,J'ai quelques amis qui parlent bien français.,I have a few friends who speak French well.,C,ʒe kˌɛlkəz amˈi ki pˈaʁl bjˈɛ̃ fʁɑ̃sˈɛ.,zhay kaylkohohhz amayay kayay parl byayayn fransay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
911,J'ai un ami qui travaille dans ce magasin.,I have a friend who works at this store.,C,ʒe œ̃n amˈi ki tʁavˈaj dɑ̃ sə- maɡazˈɛ̃.,zhay ohohnn amayay kayay travay dan sohohh- magazayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
912,J'ai beaucoup plus de livres que toi.,I have a lot more books than you do.,C,ʒe bokˌu ply də- lˈivʁ kə twˈa.,zhay bohkohoh ply dohohh- layayvr kohohh twa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
913,J'ai beaucoup de missions aujourd'hui.,I have a lot of tasks today.,B,ʒe bokˌu də- misjˈɔ̃z oʒuʁdyˈi.,zhay bohkohoh dohohh- mayaysyohnz ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
914,J'ai beaucoup d'amis pour m'aider.,I have a lot of friends to help me.,C,ʒe bokˌu damˈi puʁ mɛdˈe.,zhay bohkohoh damayay pohohr mayday.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
915,J'ai plein de choses à te dire.,I have a lot of things to tell you.,C,ʒe plˈɛ̃ də- ʃˈozz a tə- dˈiʁ.,zhay playayn dohohh- shohzz a tohohh- dayayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
916,J'ai beaucoup de travail à faire ici.,I have a lot of work to do here.,C,ʒe bokˌu də- tʁavˈaj a fˈɛʁ isˈi.,zhay bohkohoh dohohh- travay a fayr ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
917,J'ai un message de votre père pour vous.,I have a message for you from your father.,C,ʒe œ̃ mɛsˈaʒ də- votʁ pˈɛʁ puʁ vˈu.,zhay ohohn maysazh dohohh- vohtr payr pohohr vohoh.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
918,Il y a une question que je veux te poser.,I have a question I want to ask you.,C,il i a yn kɛstjˈɔ̃ kə ʒə- vˈø tə- pozˈe.,ayayl ayay a yn kaystyohn kohohh zhohohh- veu tohohh- pohzay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
919,J'ai un stylo en trop que je pourrais te prêter.,I have an extra pen I could lend you.,C,ʒe œ̃ stilˈo ɑ̃ tʁo kə ʒə- puʁˈɛ tə- pʁɛtˈe.,zhay ohohn stayayloh an troh kohohh zhohohh- pohohray tohohh- praytay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
920,Je n'ai aucune idée de ce que je devrais faire.,I have no idea what I should do.,B,ʒə- ne okˈyn idˈe də- sə- kə ʒə- dəvʁˈɛ fˈɛʁ.,zhohohh- nay ohkyn ayayday dohohh- sohohh- kohohh zhohohh- dohohhvray fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
921,Je n'ai aucune idée de ce que je vais faire.,I have no idea what I'm going to do.,C,ʒə- ne okˈyn idˈe də- sə- kə ʒə- vˈɛ fˈɛʁ.,zhohohh- nay ohkyn ayayday dohohh- sohohh- kohohh zhohohh- vay fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
922,Je n'ai aucune idée de ce que je vais porter.,I have no idea what I'm going to wear.,C,ʒə- ne okˈyn idˈe də- sə- kə ʒə- vˈɛ pɔʁtˈe.,zhohohh- nay ohkyn ayayday dohohh- sohohh- kohohh zhohohh- vay pohrtay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
923,Je n'ai aucune idée de ce que nous sommes supposés faire.,I have no idea what we're supposed to do.,C,ʒə- ne okˈyn idˈe də- sə- kə nu sɔm sypozˈe fˈɛʁ.,zhohohh- nay ohkyn ayayday dohohh- sohohh- kohohh nohoh sohm sypohzay fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
924,Je n'ai aucune idée d'où j'ai laissé mes clés.,I have no idea where I left my keys.,C,ʒə- ne okˈyn idˈe du ʒe lɛsˈe me- klˈe.,zhohohh- nay ohkyn ayayday dohoh zhay laysay may- klay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
925,Je n'ai aucune idée de la raison pour laquelle elle s'est tant énervée.,I have no idea why she got so angry.,C,ʒə- ne okˈyn idˈe də- la- ʁɛzˈɔ̃ puʁ lakˈɛl ɛl sɛ tɑ̃t enɛʁvˈe.,zhohohh- nay ohkyn ayayday dohohh- la- rayzohn pohohr lakayl ayl say tant aynayrvay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
926,Je n'ai pas d'argent pour acheter ce livre.,I have no money to buy this book.,B,ʒə- ne pa daʁʒˈɑ̃ puʁ aʃtˈe sə- lˈivʁ.,zhohohh- nay pa darzhan pohohr ashtay sohohh- layayvr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
927,Je n'ai pas d'argent pour acheter un dictionnaire.,I have no money to buy a dictionary.,B,ʒə- ne pa daʁʒˈɑ̃ puʁ aʃtˈe œ̃ diksjɔnˈɛʁ.,zhohohh- nay pa darzhan pohohr ashtay ohohn dayayksyohnayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
928,Je n'ai pas d'argent pour payer le bus.,I have no money to pay for the bus.,C,ʒə- ne pa daʁʒˈɑ̃ puʁ pɛjˈe lə- bˈys.,zhohohh- nay pa darzhan pohohr payyay lohohh- bys.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
929,"À part toi, je n'ai personne vers qui me tourner.",I have no one to turn to except you.,C,"a pˈaʁ twˈa, ʒə- ne pɛʁsˈɔn vɛʁ ki mə- tuʁnˈe.","a par twa, zhohohh- nay payrsohn vayr kayay mohohh- tohohrnay.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
930,Je n'ai aucun souvenir de la façon dont je suis arrivé là.,I have no recollection of how I got there.,C,ʒə- ne okˈœ̃ suvnˈiʁ də- la- fasˈɔ̃ dɔ̃ ʒə- syˌiz aʁivˈe lˈa.,zhohohh- nay ohkohohn sohohvnayayr dohohh- la- fasohn dohn zhohohh- syayayz arayayvay la.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
931,Je n'ai pas le temps de l'expliquer en détail.,I have no time to explain it in detail.,C,ʒə- ne pa lə- tˈɑ̃ də- lɛksplikˈe ɑ̃ detˈaj.,zhohohh- nay pa lohohh- tan dohohh- layksplayaykay an daytay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
932,Je n'ai rien à dire à aucun d'entre vous.,I have nothing to say to any of you.,C,ʒə- ne ʁjˌɛ̃n a dˈiʁ a okˈœ̃ dɑ̃tʁ vˈu.,zhohohh- nay ryayaynn a dayayr a ohkohohn dantr vohoh.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
933,J'ai quelque chose à vous dire à tous.,I have something to say to all of you.,C,ʒe kˌɛlkə ʃˈɔz a vu dˈiʁ a tˈus.,zhay kaylkohohh shohz a vohoh dayayr a tohohs.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
934,J'ai dix fois plus de livres que tu en as.,I have ten times as many books as you do.,C,ʒe dˈi fwˈa ply də- lˈivʁ kə ty ɑ̃n ˈa.,zhay dayay fwa ply dohohh- layayvr kohohh ty ann a.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
935,J'ai le sentiment que mon français s'améliore.,I have the feeling that my French is improving.,C,ʒe lə- sɑ̃timˈɑ̃ kə mɔ̃ fʁɑ̃sˈɛ sameljˈɔʁ.,zhay lohohh- santayayman kohohh mohn fransay samaylyohr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
936,J'ai trois fois plus de livres que toi.,I have three times as many books as you do.,C,ʒe tʁwˈa fwˈa ply də- lˈivʁ kə twˈa.,zhay trwa fwa ply dohohh- layayvr kohohh twa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
937,Je dois me moucher tout le temps.,I have to blow my nose all the time.,C,ʒə- dwˈa mə- muʃˈe tultˈɑ̃.,zhohohh- dwa mohohh- mohohshay tohohltan.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
938,Je dois faire quelque chose tant que je le peux.,I have to do something while I still can.,C,ʒə- dwˈa fˈɛʁ kˌɛlkə ʃˈɔz tɑ̃ kə ʒə- lə- pˈø.,zhohohh- dwa fayr kaylkohohh shohz tan kohohh zhohohh- lohohh- peu.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
939,Je dois rentrer et faire mes devoirs.,I have to go home and do my homework.,C,ʒə- dwˈa ʁɑ̃tʁˈe e fˈɛʁ me- dəvwˈaʁ.,zhohohh- dwa rantray ay fayr may- dohohhvwar.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
940,Je dois rentrer faire mes devoirs.,I have to go home to do my homework.,C,ʒə- dwˈa ʁɑ̃tʁˈe fˈɛʁ me- dəvwˈaʁ.,zhohohh- dwa rantray fayr may- dohohhvwar.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
941,Je dois aller chez le dentiste après les cours.,I have to go to the dentist after school.,C,ʒə- dwˈaz alˈe ʃe lə- dɑ̃tˈist apʁˌɛ le- kˈuʁ.,zhohohh- dwaz alay shay lohohh- dantayayst apray lay- kohohr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
942,J'espère pouvoir y aller avec toi aujourd'hui.,I hope I can go there with you today.,C,ʒɛspˈɛʁ puvwˈaʁ i alˈe avˌɛk twˌa oʒuʁdyˈi.,zhayspayr pohohvwar ayay alay avayk twa ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
943,J'espère que personne ne vous a vu entrer ici.,I hope no one saw you come in here.,C,ʒɛspˈɛʁ kə pɛʁsˈɔn nə- vuz a vˈy ɑ̃tʁˈe isˈi.,zhayspayr kohohh payrsohn nohohh- vohohz a vy antray ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
944,J'espère que nous n'aurons pas à vendre notre maison.,I hope we won't have to sell our house.,C,ʒɛspˈɛʁ kə nu noʁˈɔ̃ paz a vˈɑ̃dʁ notʁ mɛzˈɔ̃.,zhayspayr kohohh nohoh nohrohn paz a vandr nohtr mayzohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
945,J'espère que nous n'aurons pas à attendre trop longtemps.,I hope we won't have to wait too long.,C,ʒɛspˈɛʁ kə nu noʁˈɔ̃ paz a atˈɑ̃dʁ tʁo lɔ̃tˈɑ̃.,zhayspayr kohohh nohoh nohrohn paz a atandr troh lohntan.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
946,J'espère que vous aimerez ce que j'ai fait pour vous.,I hope you'll like what I made for you.,C,ʒɛspˈɛʁ kə vuz ɛmʁˈe sə- kə ʒe fˈɛ puʁ vˈu.,zhayspayr kohohh vohohz aymray sohohh- kohohh zhay fay pohohr vohoh.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
947,Je viens de me rappeler ce que je devais te dire.,I just remembered what I had to tell you.,C,ʒə- vjˈɛ̃ də- mə- ʁaplˈe sə- kə ʒə- dəvˈɛ tə- dˈiʁ.,zhohohh- vyayayn dohohh- mohohh- raplay sohohh- kohohh zhohohh- dohohhvay tohohh- dayayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
948,Je veux seulement savoir si tu m'aimes.,I just want to know if you love me.,C,ʒə- vˈø sølmˈɑ̃ savwˈaʁ sˈi ty mˈɛm.,zhohohh- veu seulman savwar sayay ty maym.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
949,Je veux simplement vous dire merci à tous.,I just want to say thanks to you all.,C,ʒə- vˈø sɛ̃pləmˈɑ̃ vu dˈiʁ mɛʁsˈi a tˈus.,zhohohh- veu sayaynplohohhman vohoh dayayr mayrsayay a tohohs.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
950,Je veux juste te remercier pour ton aide.,I just want to thank you for your help.,C,ʒə- vˈø ʒˈyst tə- ʁəmɛʁsjˈe puʁ tɔ̃n ˈɛd.,zhohohh- veu zhyst tohohh- rohohhmayrsyay pohohr tohnn ayd.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
951,Je veux simplement que tu saches que je le regrette.,I just want you to know I regret it.,C,ʒə- vˈø sɛ̃pləmˈɑ̃ kə ty sˈaʃ kə ʒə- lə- ʁəɡʁˈɛt.,zhohohh- veu sayaynplohohhman kohohh ty sash kohohh zhohohh- lohohh- rohohhgrayt.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
952,Je veux seulement que vous sachiez que je suis désolée.,I just want you to know that I'm sorry.,C,ʒə- vˈø sølmˈɑ̃ kə vu saʃjˈe kə ʒə- syˌi dezolˈe.,zhohohh- veu seulman kohohh vohoh sashyay kohohh zhohohh- syayay dayzohlay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
953,Je sais à quel point c'est difficile de faire cela.,I know how hard it is to do that.,C,ʒə- sˈɛz a kɛl pwˌɛ̃ sɛ difisˈil də- fˈɛʁ səlˈa.,zhohohh- sayz a kayl pwayayn say dayayfayaysayayl dohohh- fayr sohohhla.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
954,Je sais combien vous êtes fier de votre travail.,I know how proud you are of your work.,C,ʒə- sˈɛ kɔ̃bjˈɛ̃ vuz ɛt fjˈɛʁ də- votʁ tʁavˈaj.,zhohohh- say kohnbyayayn vohohz ayt fyayr dohohh- vohtr travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
955,Je sais que beaucoup de gens veulent faire cela.,I know lots of people want to do that.,C,ʒə- sˈɛ kə bokˌu də- ʒˈɑ̃ vˈœl fˈɛʁ səlˈa.,zhohohh- say kohohh bohkohoh dohohh- zhan veul fayr sohohhla.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
956,Je sais qu'on peut faire ça si on essaye.,I know we can do this if we try.,C,ʒə- sˈɛ kɔ̃ pˈø fˈɛʁ sa sˈi ɔ̃n esˈɛj.,zhohohh- say kohn peu fayr sa sayay ohnn aysayy.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
957,Je sais que tu n'as pas appris à parler français.,I know you didn't learn to speak French.,B,ʒə- sˈɛ kə ty na paz apʁˈi a paʁlˈe fʁɑ̃sˈɛ.,zhohohh- say kohohh ty na paz aprayay a parlay fransay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
958,Je sais que tu m'as menti l'autre jour.,I know you lied to me the other day.,C,ʒə- sˈɛ kə ty ma mɑ̃tˈi lotʁ ʒˈuʁ.,zhohohh- say kohohh ty ma mantayay lohtr zhohohr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
959,Je sais que tu dois avoir plein de questions.,I know you must have a lot of questions.,C,ʒə- sˈɛ kə ty dwˈaz avwˈaʁ plˈɛ̃ də- kɛstjˈɔ̃.,zhohohh- say kohohh ty dwaz avwar playayn dohohh- kaystyohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
960,Je sais que tu feras ce qu'il faut faire.,I know you'll do what needs to be done.,C,ʒə- sˈɛ kə ty fəʁˈa sə- kil fo fˈɛʁ.,zhohohh- say kohohh ty fohohhra sohohh- kayayl foh fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
961,J'aime ma vie telle qu'elle est à présent.,I like my life the way it is now.,C,ʒˈɛm ma- vˈi tɛl kɛl ɛt a pʁezˈɑ̃.,zhaym ma- vayay tayl kayl ayt a prayzan.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
962,"J'aime ta chatte, mais elle ne m'aime pas.","I like your cat, but she doesn't like me.",C,"ʒˈɛm ta- ʃˈat, mɛz ɛl nə- mˈɛm pˈa.","zhaym ta- shat, mayz ayl nohohh- maym pa.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
963,J'ai dû laisser mon portefeuille dans le bus.,I must have left my wallet on the bus.,C,ʒe dˈyː lɛsˈe mɔ̃ pɔʁtəfˈœj dɑ̃ lə- bˈys.,zhay dy laysay mohn pohrtohohhfeuy dan lohohh- bys.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
964,Je l'ai rencontré en rentrant de l'école.,I met him on my way home from school.,C,ʒə- le ʁɑ̃kɔ̃tʁˈe ɑ̃ ʁɑ̃tʁˈɑ̃ də- lekˈɔl.,zhohohh- lay rankohntray an rantran dohohh- laykohl.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
965,J'ai besoin de plus de temps pour me décider.,I need more time to make up my mind.,C,ʒe bəzwˈɛ̃ də- ply də- tˈɑ̃ puʁ mə- desidˈe.,zhay bohohhzwayayn dohohh- ply dohohh- tan pohohr mohohh- daysayayday.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
966,"Pour obtenir une place, il suffit de faire la queue.",All you have to do to secure a seat is to wait in line.,D,"puʁ ɔbtnˈiʁ yn plˈas, il syfˈi də- fˈɛʁ la- kˈø.","pohohr ohbtnayayr yn plas, ayayl syfayay dohohh- fayr la- keu.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
967,Tout ce que vous pourriez faire à l'appui de leur effort serait très apprécié.,Anything you could do in support of their effort would be very much appreciated.,D,tu sə- kə vu puʁjˈe fˈɛʁ a lapyˈi də- lœʁ efˈɔʁ səʁˈɛ tʁɛz apʁesjˈe.,tohoh sohohh- kohohh vohoh pohohryay fayr a lapyayay dohohh- leur ayfohr sohohhray trayz apraysyay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
968,"Même si elle devait passer, dis-lui que je ne suis pas à la maison.","Even if she stops by, tell her I am not at home.",C,"mˈɛm sˈi ɛl dəvˈɛ pasˈe, dˈilyˌi kə ʒə- nə- syˌi paz a la- mɛzˈɔ̃.","maym sayay ayl dohohhvay pasay, dayaylyayay kohohh zhohohh- nohohh- syayay paz a la- mayzohn.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
969,"Même si je connais un peu de français, je pense que nous devrions parler anglais.","Even though I know a little French, I think we should speak in English.",D,"mˈɛm sˈi ʒə- kɔnˈɛz œ̃ pø də- fʁɑ̃sˈɛ, ʒə- pˈɑ̃s kə nu dəvʁiˈɔ̃ paʁlˈe ɑ̃ɡlˈɛ.","maym sayay zhohohh- kohnayz ohohn peu dohohh- fransay, zhohohh- pans kohohh nohoh dohohhvrayayohn parlay anglay.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
970,"Franchement, je ne pense pas que tu aies ce qu'il faut pour devenir enseignant.","Frankly speaking, I don't think you have what it takes to become a teacher.",D,"fʁɑ̃ʃmˈɑ̃, ʒə- nə- pˈɑ̃s pa kə ty ɛ sə- kil fo puʁ dəvnˈiʁ ɑ̃sɛnjˈɑ̃.","franshman, zhohohh- nohohh- pans pa kohohh ty ay sohohh- kayayl foh pohohr dohohhvnayayr ansaynyan.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
971,Sans son aide je n'aurais pas pu finir le travail.,"Had it not been for his aid, I could not have finished the work.",D,sɑ̃ sɔ̃n ˈɛd ʒə- noʁˈɛ pa pˈy finˈiʁ lə- tʁavˈaj.,san sohnn ayd zhohohh- nohray pa py fayaynayayr lohohh- travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
972,"C'est la dernière personne à qui je demanderais de l'aide, car il n'est pas du tout fiable.","He's the last person I would ask for help, because he is completely unreliable.",D,"sɛ la- dɛʁnjˈɛʁ pɛʁsˈɔn a ki ʒə- dəmɑ̃dʁˈɛ də- lˈɛd, kaʁ il nɛ pa dy- tu fjˈabl.","say la- dayrnyayr payrsohn a kayay zhohohh- dohohhmandray dohohh- layd, kar ayayl nay pa dy- tohoh fyabl.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
973,"Je ne peux pas vous dire son nom, mais je peux vous dire où il vit.","I can't tell you his name, but I can tell you where he lives.",D,"ʒə- nə- pˈø pa vu dˈiʁ sɔ̃ nˈɔ̃, mɛ ʒə- pˈø vu dˈiʁ u il vˈi.","zhohohh- nohohh- peu pa vohoh dayayr sohn nohn, may zhohohh- peu vohoh dayayr ohoh ayayl vayay.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
974,Je ne peux pas te dire à quel point je suis heureux que tu sois venu nous voir.,I can't tell you how happy I am that you've come to visit us.,D,ʒə- nə- pˈø pa tə- dˈiʁ a kɛl pwˌɛ̃ ʒə- syˌiz øʁˈø kə ty swˌa vənˈy nu vwˈaʁ.,zhohohh- nohohh- peu pa tohohh- dayayr a kayl pwayayn zhohohh- syayayz eureu kohohh ty swa vohohhny nohoh vwar.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
975,Je ne peux pas vous dire qui est sur la liste. Mon patron m'a dit de ne pas le dire.,I can't tell you who's on the list. My boss told me not to.,D,ʒə- nə- pˈø pa vu dˈiʁ ki ɛ syʁ la- lˈist. mɔ̃ patʁˈɔ̃ ma dˈi də- nə- pa lə- dˈiʁ.,zhohohh- nohohh- peu pa vohoh dayayr kayay ay syr la- layayst. mohn patrohn ma dayay dohohh- nohohh- pa lohohh- dayayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
976,Je me fiche de ce que le docteur dit. Je vais manger ce que je veux.,I don't care what the doctor says. I'm going to eat whatever I want.,D,ʒə- mə- fˈiʃ də- sə- kə lə- dɔktˈœʁ dˈi. ʒə- vˈɛ mɑ̃ʒˈe sə- kə ʒə- vˈø.,zhohohh- mohohh- fayaysh dohohh- sohohh- kohohh lohohh- dohkteur dayay. zhohohh- vay manzhay sohohh- kohohh zhohohh- veu.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
977,Peu m'importe où je travaille tant que je peux trouver un emploi.,I don't care where I work as long as I can get a job.,D,pø mɛ̃pˈɔʁt u ʒə- tʁavˈaj tɑ̃ kə ʒə- pˈø tʁuvˈe œ̃n ɑ̃plwˈa.,peu mayaynpohrt ohoh zhohohh- travay tan kohohh zhohohh- peu trohohvay ohohnn anplwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
