rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
861,میں آج دوپہر فارغ ہوں۔,I am free this afternoon.,B,mˈẽ ˈaːɟ dˈoːpəhˌər fˈaːrɪɣ huːn,mẽ agy dohpohohhhohohhr farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
862,ہم آج دوپہر فارغ ہیں۔,We are free this afternoon.,B,ham ˈaːɟ dˈoːpəhˌər fˈaːrɪɣ hẽ,ham agy dohpohohhhohohhr farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
863,کیا آپ آج دوپہر فارغ ہیں؟,Are you free this afternoon?,B,kjˈaː ˌaːp ˈaːɟ dˈoːpəhˌər fˈaːrɪɣ hẽ,kya ap agy dohpohohhhohohhr farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
864,کیا ہم آج دوپہر ملیں؟,Shall we meet this afternoon?,B,kjˈaː ham ˈaːɟ dˈoːpəhˌər mɪlˈeːn,kya ham agy dohpohohhhohohhr mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
865,ہم آج دوپہر بات کر سکتے ہیں۔,We can talk this afternoon.,B,ham ˈaːɟ dˈoːpəhˌər bˈaːt kar sˈʌktˌeː hẽ,ham agy dohpohohhhohohhr bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
866,میں آج شام فارغ ہوں۔,I am free this evening.,B,mˈẽ ˈaːɟ ʃˈaːm fˈaːrɪɣ huːn,mẽ agy sham farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
867,ہم آج شام فارغ ہیں۔,We are free this evening.,B,ham ˈaːɟ ʃˈaːm fˈaːrɪɣ hẽ,ham agy sham farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
868,کیا آپ آج شام فارغ ہیں؟,Are you free this evening?,B,kjˈaː ˌaːp ˈaːɟ ʃˈaːm fˈaːrɪɣ hẽ,kya ap agy sham farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
869,کیا ہم آج شام ملیں؟,Shall we meet this evening?,B,kjˈaː ham ˈaːɟ ʃˈaːm mɪlˈeːn,kya ham agy sham mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
870,ہم آج شام بات کر سکتے ہیں۔,We can talk this evening.,B,ham ˈaːɟ ʃˈaːm bˈaːt kar sˈʌktˌeː hẽ,ham agy sham bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
871,میں آج رات فارغ ہوں۔,I am free tonight.,A,mˈẽ ˈaːɟ rˈaːt fˈaːrɪɣ huːn,mẽ agy rat farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
872,ہم آج رات فارغ ہیں۔,We are free tonight.,A,ham ˈaːɟ rˈaːt fˈaːrɪɣ hẽ,ham agy rat farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
873,کیا آپ آج رات فارغ ہیں؟,Are you free tonight?,A,kjˈaː ˌaːp ˈaːɟ rˈaːt fˈaːrɪɣ hẽ,kya ap agy rat farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
874,کیا ہم آج رات ملیں؟,Shall we meet tonight?,A,kjˈaː ham ˈaːɟ rˈaːt mɪlˈeːn,kya ham agy rat mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
875,ہم آج رات بات کر سکتے ہیں۔,We can talk tonight.,A,ham ˈaːɟ rˈaːt bˈaːt kar sˈʌktˌeː hẽ,ham agy rat bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
876,میں کل صبح فارغ ہوں۔,I am free tomorrow morning.,B,mˈẽ kˈʌl ʂˌəbˈah fˈaːrɪɣ huːn,mẽ kʌl ʂohohhbah farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
877,ہم کل صبح فارغ ہیں۔,We are free tomorrow morning.,B,ham kˈʌl ʂˌəbˈah fˈaːrɪɣ hẽ,ham kʌl ʂohohhbah farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
878,کیا آپ کل صبح فارغ ہیں؟,Are you free tomorrow morning?,B,kjˈaː ˌaːp kˈʌl ʂˌəbˈah fˈaːrɪɣ hẽ,kya ap kʌl ʂohohhbah farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
879,کیا ہم کل صبح ملیں؟,Shall we meet tomorrow morning?,B,kjˈaː ham kˈʌl ʂˌəbˈah mɪlˈeːn,kya ham kʌl ʂohohhbah mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
880,ہم کل صبح بات کر سکتے ہیں۔,We can talk tomorrow morning.,B,ham kˈʌl ʂˌəbˈah bˈaːt kar sˈʌktˌeː hẽ,ham kʌl ʂohohhbah bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
881,میں کل دوپہر فارغ ہوں۔,I am free tomorrow afternoon.,B,mˈẽ kˈʌl dˈoːpəhˌər fˈaːrɪɣ huːn,mẽ kʌl dohpohohhhohohhr farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
882,ہم کل دوپہر فارغ ہیں۔,We are free tomorrow afternoon.,B,ham kˈʌl dˈoːpəhˌər fˈaːrɪɣ hẽ,ham kʌl dohpohohhhohohhr farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
883,کیا آپ کل دوپہر فارغ ہیں؟,Are you free tomorrow afternoon?,B,kjˈaː ˌaːp kˈʌl dˈoːpəhˌər fˈaːrɪɣ hẽ,kya ap kʌl dohpohohhhohohhr farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
884,کیا ہم کل دوپہر ملیں؟,Shall we meet tomorrow afternoon?,B,kjˈaː ham kˈʌl dˈoːpəhˌər mɪlˈeːn,kya ham kʌl dohpohohhhohohhr mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
885,ہم کل دوپہر بات کر سکتے ہیں۔,We can talk tomorrow afternoon.,B,ham kˈʌl dˈoːpəhˌər bˈaːt kar sˈʌktˌeː hẽ,ham kʌl dohpohohhhohohhr bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
886,میں کل شام فارغ ہوں۔,I am free tomorrow evening.,B,mˈẽ kˈʌl ʃˈaːm fˈaːrɪɣ huːn,mẽ kʌl sham farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
887,ہم کل شام فارغ ہیں۔,We are free tomorrow evening.,B,ham kˈʌl ʃˈaːm fˈaːrɪɣ hẽ,ham kʌl sham farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
888,کیا آپ کل شام فارغ ہیں؟,Are you free tomorrow evening?,B,kjˈaː ˌaːp kˈʌl ʃˈaːm fˈaːrɪɣ hẽ,kya ap kʌl sham farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
889,کیا ہم کل شام ملیں؟,Shall we meet tomorrow evening?,B,kjˈaː ham kˈʌl ʃˈaːm mɪlˈeːn,kya ham kʌl sham mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
890,ہم کل شام بات کر سکتے ہیں۔,We can talk tomorrow evening.,B,ham kˈʌl ʃˈaːm bˈaːt kar sˈʌktˌeː hẽ,ham kʌl sham bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
891,میں پیر کو فارغ ہوں۔,I am free on Monday.,B,mˈẽ pˈeːr kˈoː fˈaːrɪɣ huːn,mẽ payr koh farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
892,ہم پیر کو فارغ ہیں۔,We are free on Monday.,B,ham pˈeːr kˈoː fˈaːrɪɣ hẽ,ham payr koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
893,کیا آپ پیر کو فارغ ہیں؟,Are you free on Monday?,B,kjˈaː ˌaːp pˈeːr kˈoː fˈaːrɪɣ hẽ,kya ap payr koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
894,کیا ہم پیر کو ملیں؟,Shall we meet on Monday?,B,kjˈaː ham pˈeːr kˈoː mɪlˈeːn,kya ham payr koh mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
895,ہم پیر کو بات کر سکتے ہیں۔,We can talk on Monday.,B,ham pˈeːr kˈoː bˈaːt kar sˈʌktˌeː hẽ,ham payr koh bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
896,میں منگل کو فارغ ہوں۔,I am free on Tuesday.,B,mˈẽ mˈʌnəɡˌəl kˈoː fˈaːrɪɣ huːn,mẽ mʌnohohhgohohhl koh farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
897,ہم منگل کو فارغ ہیں۔,We are free on Tuesday.,B,ham mˈʌnəɡˌəl kˈoː fˈaːrɪɣ hẽ,ham mʌnohohhgohohhl koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
898,کیا آپ منگل کو فارغ ہیں؟,Are you free on Tuesday?,B,kjˈaː ˌaːp mˈʌnəɡˌəl kˈoː fˈaːrɪɣ hẽ,kya ap mʌnohohhgohohhl koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
899,کیا ہم منگل کو ملیں؟,Shall we meet on Tuesday?,B,kjˈaː ham mˈʌnəɡˌəl kˈoː mɪlˈeːn,kya ham mʌnohohhgohohhl koh mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
900,ہم منگل کو بات کر سکتے ہیں۔,We can talk on Tuesday.,B,ham mˈʌnəɡˌəl kˈoː bˈaːt kar sˈʌktˌeː hẽ,ham mʌnohohhgohohhl koh bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
901,میں بدھ کو فارغ ہوں۔,I am free on Wednesday.,B,mˈẽ bˈʊdʰ kˈoː fˈaːrɪɣ huːn,mẽ bohohdʰ koh farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
902,ہم بدھ کو فارغ ہیں۔,We are free on Wednesday.,B,ham bˈʊdʰ kˈoː fˈaːrɪɣ hẽ,ham bohohdʰ koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
903,کیا آپ بدھ کو فارغ ہیں؟,Are you free on Wednesday?,B,kjˈaː ˌaːp bˈʊdʰ kˈoː fˈaːrɪɣ hẽ,kya ap bohohdʰ koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
904,کیا ہم بدھ کو ملیں؟,Shall we meet on Wednesday?,B,kjˈaː ham bˈʊdʰ kˈoː mɪlˈeːn,kya ham bohohdʰ koh mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
905,ہم بدھ کو بات کر سکتے ہیں۔,We can talk on Wednesday.,B,ham bˈʊdʰ kˈoː bˈaːt kar sˈʌktˌeː hẽ,ham bohohdʰ koh bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
906,میں جمعرات کو فارغ ہوں۔,I am free on Thursday.,B,mˈẽ ɟˌʊmeːrˈaːt kˈoː fˈaːrɪɣ huːn,mẽ gyohohmayrat koh farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
907,ہم جمعرات کو فارغ ہیں۔,We are free on Thursday.,B,ham ɟˌʊmeːrˈaːt kˈoː fˈaːrɪɣ hẽ,ham gyohohmayrat koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
908,کیا آپ جمعرات کو فارغ ہیں؟,Are you free on Thursday?,B,kjˈaː ˌaːp ɟˌʊmeːrˈaːt kˈoː fˈaːrɪɣ hẽ,kya ap gyohohmayrat koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
909,کیا ہم جمعرات کو ملیں؟,Shall we meet on Thursday?,B,kjˈaː ham ɟˌʊmeːrˈaːt kˈoː mɪlˈeːn,kya ham gyohohmayrat koh mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
910,ہم جمعرات کو بات کر سکتے ہیں۔,We can talk on Thursday.,B,ham ɟˌʊmeːrˈaːt kˈoː bˈaːt kar sˈʌktˌeː hẽ,ham gyohohmayrat koh bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
911,میں جمعہ کو فارغ ہوں۔,I am free on Friday.,B,mˈẽ ɟˈʊmaː kˈoː fˈaːrɪɣ huːn,mẽ gyohohma koh farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
912,ہم جمعہ کو فارغ ہیں۔,We are free on Friday.,B,ham ɟˈʊmaː kˈoː fˈaːrɪɣ hẽ,ham gyohohma koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
913,کیا آپ جمعہ کو فارغ ہیں؟,Are you free on Friday?,B,kjˈaː ˌaːp ɟˈʊmaː kˈoː fˈaːrɪɣ hẽ,kya ap gyohohma koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
914,کیا ہم جمعہ کو ملیں؟,Shall we meet on Friday?,B,kjˈaː ham ɟˈʊmaː kˈoː mɪlˈeːn,kya ham gyohohma koh mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
915,ہم جمعہ کو بات کر سکتے ہیں۔,We can talk on Friday.,B,ham ɟˈʊmaː kˈoː bˈaːt kar sˈʌktˌeː hẽ,ham gyohohma koh bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
916,میں ہفتے کو فارغ ہوں۔,I am free on Saturday.,B,mˈẽ hˈʌftˌeː kˈoː fˈaːrɪɣ huːn,mẽ hʌftay koh farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
917,ہم ہفتے کو فارغ ہیں۔,We are free on Saturday.,B,ham hˈʌftˌeː kˈoː fˈaːrɪɣ hẽ,ham hʌftay koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
918,کیا آپ ہفتے کو فارغ ہیں؟,Are you free on Saturday?,B,kjˈaː ˌaːp hˈʌftˌeː kˈoː fˈaːrɪɣ hẽ,kya ap hʌftay koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
919,کیا ہم ہفتے کو ملیں؟,Shall we meet on Saturday?,B,kjˈaː ham hˈʌftˌeː kˈoː mɪlˈeːn,kya ham hʌftay koh mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
920,ہم ہفتے کو بات کر سکتے ہیں۔,We can talk on Saturday.,B,ham hˈʌftˌeː kˈoː bˈaːt kar sˈʌktˌeː hẽ,ham hʌftay koh bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
921,میں اتوار کو فارغ ہوں۔,I am free on Sunday.,B,mˈẽ ɪtʋˈaːr kˈoː fˈaːrɪɣ huːn,mẽ ayaytʋar koh farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
922,ہم اتوار کو فارغ ہیں۔,We are free on Sunday.,B,ham ɪtʋˈaːr kˈoː fˈaːrɪɣ hẽ,ham ayaytʋar koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
923,کیا آپ اتوار کو فارغ ہیں؟,Are you free on Sunday?,B,kjˈaː ˌaːp ɪtʋˈaːr kˈoː fˈaːrɪɣ hẽ,kya ap ayaytʋar koh farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
924,کیا ہم اتوار کو ملیں؟,Shall we meet on Sunday?,B,kjˈaː ham ɪtʋˈaːr kˈoː mɪlˈeːn,kya ham ayaytʋar koh mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
925,ہم اتوار کو بات کر سکتے ہیں۔,We can talk on Sunday.,B,ham ɪtʋˈaːr kˈoː bˈaːt kar sˈʌktˌeː hẽ,ham ayaytʋar koh bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
926,میں آٹھ بجے فارغ ہوں۔,I am free at eight.,B,mˈẽ ˈaːʈʰ bˈʌɟeː fˈaːrɪɣ huːn,mẽ atʰ bʌgyay farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
927,ہم آٹھ بجے فارغ ہیں۔,We are free at eight.,B,ham ˈaːʈʰ bˈʌɟeː fˈaːrɪɣ hẽ,ham atʰ bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
928,کیا آپ آٹھ بجے فارغ ہیں؟,Are you free at eight?,B,kjˈaː ˌaːp ˈaːʈʰ bˈʌɟeː fˈaːrɪɣ hẽ,kya ap atʰ bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
929,کیا ہم آٹھ بجے ملیں؟,Shall we meet at eight?,B,kjˈaː ham ˈaːʈʰ bˈʌɟeː mɪlˈeːn,kya ham atʰ bʌgyay mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
930,ہم آٹھ بجے بات کر سکتے ہیں۔,We can talk at eight.,B,ham ˈaːʈʰ bˈʌɟeː bˈaːt kar sˈʌktˌeː hẽ,ham atʰ bʌgyay bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
931,میں نو بجے فارغ ہوں۔,I am free at nine.,B,mˈẽ nˈoː bˈʌɟeː fˈaːrɪɣ huːn,mẽ noh bʌgyay farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
932,ہم نو بجے فارغ ہیں۔,We are free at nine.,B,ham nˈoː bˈʌɟeː fˈaːrɪɣ hẽ,ham noh bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
933,کیا آپ نو بجے فارغ ہیں؟,Are you free at nine?,B,kjˈaː ˌaːp nˈoː bˈʌɟeː fˈaːrɪɣ hẽ,kya ap noh bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
934,کیا ہم نو بجے ملیں؟,Shall we meet at nine?,B,kjˈaː ham nˈoː bˈʌɟeː mɪlˈeːn,kya ham noh bʌgyay mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
935,ہم نو بجے بات کر سکتے ہیں۔,We can talk at nine.,B,ham nˈoː bˈʌɟeː bˈaːt kar sˈʌktˌeː hẽ,ham noh bʌgyay bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
936,میں دس بجے فارغ ہوں۔,I am free at ten.,B,mˈẽ dˈʌs bˈʌɟeː fˈaːrɪɣ huːn,mẽ dʌs bʌgyay farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
937,ہم دس بجے فارغ ہیں۔,We are free at ten.,B,ham dˈʌs bˈʌɟeː fˈaːrɪɣ hẽ,ham dʌs bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
938,کیا آپ دس بجے فارغ ہیں؟,Are you free at ten?,B,kjˈaː ˌaːp dˈʌs bˈʌɟeː fˈaːrɪɣ hẽ,kya ap dʌs bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
939,کیا ہم دس بجے ملیں؟,Shall we meet at ten?,B,kjˈaː ham dˈʌs bˈʌɟeː mɪlˈeːn,kya ham dʌs bʌgyay mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
940,ہم دس بجے بات کر سکتے ہیں۔,We can talk at ten.,B,ham dˈʌs bˈʌɟeː bˈaːt kar sˈʌktˌeː hẽ,ham dʌs bʌgyay bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
941,میں گیارہ بجے فارغ ہوں۔,I am free at eleven.,B,mˈẽ ɡjˈaːrˌa bˈʌɟeː fˈaːrɪɣ huːn,mẽ gyara bʌgyay farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
942,ہم گیارہ بجے فارغ ہیں۔,We are free at eleven.,B,ham ɡjˈaːrˌa bˈʌɟeː fˈaːrɪɣ hẽ,ham gyara bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
943,کیا آپ گیارہ بجے فارغ ہیں؟,Are you free at eleven?,B,kjˈaː ˌaːp ɡjˈaːrˌa bˈʌɟeː fˈaːrɪɣ hẽ,kya ap gyara bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
944,کیا ہم گیارہ بجے ملیں؟,Shall we meet at eleven?,B,kjˈaː ham ɡjˈaːrˌa bˈʌɟeː mɪlˈeːn,kya ham gyara bʌgyay mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
945,ہم گیارہ بجے بات کر سکتے ہیں۔,We can talk at eleven.,B,ham ɡjˈaːrˌa bˈʌɟeː bˈaːt kar sˈʌktˌeː hẽ,ham gyara bʌgyay bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
946,میں دو بجے فارغ ہوں۔,I am free at two.,B,mˈẽ dˈoː bˈʌɟeː fˈaːrɪɣ huːn,mẽ doh bʌgyay farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
947,ہم دو بجے فارغ ہیں۔,We are free at two.,B,ham dˈoː bˈʌɟeː fˈaːrɪɣ hẽ,ham doh bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
948,کیا آپ دو بجے فارغ ہیں؟,Are you free at two?,B,kjˈaː ˌaːp dˈoː bˈʌɟeː fˈaːrɪɣ hẽ,kya ap doh bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
949,کیا ہم دو بجے ملیں؟,Shall we meet at two?,B,kjˈaː ham dˈoː bˈʌɟeː mɪlˈeːn,kya ham doh bʌgyay mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
950,ہم دو بجے بات کر سکتے ہیں۔,We can talk at two.,B,ham dˈoː bˈʌɟeː bˈaːt kar sˈʌktˌeː hẽ,ham doh bʌgyay bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
951,میں تین بجے فارغ ہوں۔,I am free at three.,B,mˈẽ tˈiːn bˈʌɟeː fˈaːrɪɣ huːn,mẽ tayayn bʌgyay farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
952,ہم تین بجے فارغ ہیں۔,We are free at three.,B,ham tˈiːn bˈʌɟeː fˈaːrɪɣ hẽ,ham tayayn bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
953,کیا آپ تین بجے فارغ ہیں؟,Are you free at three?,B,kjˈaː ˌaːp tˈiːn bˈʌɟeː fˈaːrɪɣ hẽ,kya ap tayayn bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
954,کیا ہم تین بجے ملیں؟,Shall we meet at three?,B,kjˈaː ham tˈiːn bˈʌɟeː mɪlˈeːn,kya ham tayayn bʌgyay mayaylayn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
955,ہم تین بجے بات کر سکتے ہیں۔,We can talk at three.,B,ham tˈiːn bˈʌɟeː bˈaːt kar sˈʌktˌeː hẽ,ham tayayn bʌgyay bat kar sʌktay hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
956,میں چار بجے فارغ ہوں۔,I am free at four.,B,mˈẽ cˈaːr bˈʌɟeː fˈaːrɪɣ huːn,mẽ car bʌgyay farayaygh hohohn,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
957,ہم چار بجے فارغ ہیں۔,We are free at four.,B,ham cˈaːr bˈʌɟeː fˈaːrɪɣ hẽ,ham car bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
958,کیا آپ چار بجے فارغ ہیں؟,Are you free at four?,B,kjˈaː ˌaːp cˈaːr bˈʌɟeː fˈaːrɪɣ hẽ,kya ap car bʌgyay farayaygh hẽ,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
